True Cost 	Penalty 	Adjusted Cost
1.966813E+00	0.000000E+00	1.966813E+00
8.956994E-02	0.000000E+00	8.956994E-02
4.613385E-01	0.000000E+00	4.613385E-01
2.428154E+00	0.000000E+00	2.428154E+00
-6.593247E-02	0.000000E+00	-6.593247E-02
1.129522E+00	0.000000E+00	1.129522E+00
2.313705E+00	0.000000E+00	2.313705E+00
2.396810E+00	0.000000E+00	2.396810E+00
1.592822E-01	0.000000E+00	1.592822E-01
1.290774E+00	0.000000E+00	1.290774E+00
9.296879E-01	0.000000E+00	9.296879E-01
2.423289E-01	0.000000E+00	2.423289E-01
-7.245925E-01	0.000000E+00	-7.245925E-01
7.840349E-01	0.000000E+00	7.840349E-01
5.098682E-01	0.000000E+00	5.098682E-01
1.178965E+01	0.000000E+00	1.178965E+01
2.192682E+00	0.000000E+00	2.192682E+00
8.133334E-02	0.000000E+00	8.133334E-02
-4.997838E-01	0.000000E+00	-4.997838E-01
3.354983E+00	0.000000E+00	3.354983E+00
6.845652E-01	0.000000E+00	6.845652E-01
1.253168E+00	0.000000E+00	1.253168E+00
2.457270E+00	0.000000E+00	2.457270E+00
2.316349E-01	0.000000E+00	2.316349E-01
6.632263E-01	0.000000E+00	6.632263E-01
-1.230234E-01	0.000000E+00	-1.230234E-01
-7.777248E-01	0.000000E+00	-7.777248E-01
-5.690230E-01	0.000000E+00	-5.690230E-01
1.730284E+00	0.000000E+00	1.730284E+00
1.683487E+00	0.000000E+00	1.683487E+00
1.258034E+00	0.000000E+00	1.258034E+00
5.294041E-01	0.000000E+00	5.294041E-01
5.323488E-01	0.000000E+00	5.323488E-01
1.024503E+00	0.000000E+00	1.024503E+00
-8.603715E-01	0.000000E+00	-8.603715E-01
-6.006819E-01	0.000000E+00	-6.006819E-01
1.286449E-01	0.000000E+00	1.286449E-01
9.879067E-01	0.000000E+00	9.879067E-01
8.408521E-01	0.000000E+00	8.408521E-01
3.633852E-01	0.000000E+00	3.633852E-01
9.451360E-01	0.000000E+00	9.451360E-01
1.017091E+00	0.000000E+00	1.017091E+00
9.935739E-01	0.000000E+00	9.935739E-01
1.028104E+00	0.000000E+00	1.028104E+00
-3.920921E-01	0.000000E+00	-3.920921E-01
-4.049110E-01	0.000000E+00	-4.049110E-01
1.832141E-01	0.000000E+00	1.832141E-01
1.126682E+00	0.000000E+00	1.126682E+00
-8.413310E-01	0.000000E+00	-8.413310E-01
9.949853E-01	0.000000E+00	9.949853E-01
9.890313E-01	0.000000E+00	9.890313E-01
1.009958E+00	0.000000E+00	1.009958E+00
-8.814735E-01	0.000000E+00	-8.814735E-01
1.939008E-01	0.000000E+00	1.939008E-01
1.015687E+00	0.000000E+00	1.015687E+00
-9.330086E-01	0.000000E+00	-9.330086E-01
