Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.336514E+00 	  1.514314000E+00 	  3.121451631E-01 	 0.000000E+00 	  5.34430678E+00 	  +5.65766200000E+00 	  +2.06566675333E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.225696915E-01 	 0.000000E+00 	  5.13262024E+00 	  +3.16246593951E+00 	  +1.20145044830E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.621322204E-01 	 0.000000E+00 	  5.02702616E+00 	  +1.83938000388E+00 	  +7.99131673419E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.645848429E-01 	 0.000000E+00 	  4.82790701E+00 	  +1.22344356576E+00 	  +4.97365300236E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.437743861E-01 	 0.000000E+00 	  4.63667492E+00 	  +7.61449454010E-01 	  +3.33082498829E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.376375082E-01 	 0.000000E+00 	  4.45301748E+00 	  +5.09938041020E-01 	  +2.42499203650E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.618352031E-01 	 0.000000E+00 	  4.27663466E+00 	  +3.71258079584E-01 	  +2.34973982206E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.393309598E-01 	 0.000000E+00 	  4.10723831E+00 	  +3.59737220052E-01 	  +1.84998996005E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.223311610E-01 	 0.000000E+00 	  3.94455171E+00 	  +2.83227206308E-01 	  +1.55903182445E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.737641084E-01 	 0.000000E+00 	  3.78830908E+00 	  +2.38682499754E-01 	  +1.38076200677E+00 
