Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 4.535990E+00 	  4.713789958E+00 	  2.516279774E-01 	 3.662602E+01 	  7.14792278E+00 	  +1.57673300000E+01 	  +1.17847822473E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 4.699155E+00 	  6.273955200E+00 	  2.600314490E-01 	 3.192686E+01 	  3.34444159E+00 	  +2.37523185915E+01 	  +1.36827937637E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 5.270233E+00 	  7.403832958E+00 	  2.919237872E-01 	 2.665663E+01 	  1.56483077E+00 	  +2.75777752935E+01 	  +1.47805933222E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 6.526604E+00 	  6.526604379E+00 	  3.745133937E-01 	 2.013003E+01 	  7.32168671E-01 	  +2.97903986847E+01 	  +1.54903132713E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 6.298173E+00 	  6.298173158E+00 	  3.577375671E-01 	 1.383185E+01 	  1.12549677E+00 	  +3.12208446607E+01 	  +1.61276001612E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 6.232907E+00 	  6.232907179E+00 	  3.527904771E-01 	 7.598947E+00 	  1.38010499E+00 	  +3.25053012526E+01 	  +1.69395335970E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 5.286550E+00 	  6.988349600E+00 	  2.916843542E-01 	 2.312398E+00 	  1.53837792E+00 	  +3.41417592913E+01 	  +1.81054113733E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 2.312398E+00 	  2.413997567E+00 	  2.735431241E-01 	 0.000000E+00 	  1.23165272E+00 	  +3.64915948505E+01 	  +1.84619336817E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  2.598391636E-01 	 0.000000E+00 	  5.76277993E-01 	  +3.72101682850E+01 	  +1.86640102984E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.013005414E-01 	 0.000000E+00 	  2.69634710E-01 	  +3.76174552486E+01 	  +1.86928724420E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.350746059E-01 	 0.000000E+00 	  1.26159385E-01 	  +3.76756271195E+01 	  +1.86411196377E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  3.557231328E-01 	 0.000000E+00 	  1.74793233E-01 	  +3.75713189473E+01 	  +1.85679486790E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.529061969E-01 	 0.000000E+00 	  8.17840060E-02 	  +3.74238423213E+01 	  +1.84921394991E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.400788053E-01 	 0.000000E+00 	  3.82659186E-02 	  +3.72710483406E+01 	  +1.83924327136E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.597545128E-01 	 0.000000E+00 	  1.79042406E-02 	  +3.70700885532E+01 	  +1.82819653421E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.815807853E-01 	 0.000000E+00 	  8.37721515E-03 	  +3.68474407225E+01 	  +1.81668813074E+00 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.083405120E-01 	 0.000000E+00 	  3.91961520E-03 	  +3.66154879719E+01 	  +1.80500525500E+00 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  3.826292370E-01 	 0.000000E+00 	  1.83394875E-03 	  +3.63800187195E+01 	  +1.79328201009E+00 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.119694946E-01 	 0.000000E+00 	  8.58086283E-04 	  +3.61437358233E+01 	  +1.78158087115E+00 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.715882712E-01 	 0.000000E+00 	  4.01489991E-04 	  +3.59078984746E+01 	  +1.76993080108E+00 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  2.995983829E-01 	 0.000000E+00 	  1.87853152E-04 	  +3.56730904229E+01 	  +1.75834508451E+00 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  3.049149631E-01 	 0.000000E+00 	  8.78946112E-05 	  +3.54395794208E+01 	  +1.74690212182E+00 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.042691981E-01 	 0.000000E+00 	  4.11250096E-05 	  +3.52089456342E+01 	  +1.73545905980E+00 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  2.871235618E-01 	 0.000000E+00 	  4.01706634E-01 	  +3.49783098457E+01 	  +1.78651060815E+00 
