Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.336514E+00 	  1.514314000E+00 	  2.889135184E-01 	 0.000000E+00 	  5.45498171E+00 	  +5.65766200000E+00 	  +1.47808578645E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  2.985621933E-01 	 0.000000E+00 	  5.36706251E+00 	  +4.16907407473E+00 	  +1.12276114690E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.351802504E-01 	 0.000000E+00 	  5.31998025E+00 	  +3.16684892891E+00 	  +9.30223433323E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.300077574E-01 	 0.000000E+00 	  5.03187555E+00 	  +2.62377896813E+00 	  +7.01689010179E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.107461349E-01 	 0.000000E+00 	  4.75937322E+00 	  +1.97917704621E+00 	  +5.42596769140E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.050659988E-01 	 0.000000E+00 	  4.50162832E+00 	  +1.53044305276E+00 	  +4.30907268270E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.349053388E-01 	 0.000000E+00 	  4.25784165E+00 	  +1.21541275698E+00 	  +3.92833857002E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.140759912E-01 	 0.000000E+00 	  4.02725729E+00 	  +1.10802327167E+00 	  +3.22569980327E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  2.983414155E-01 	 0.000000E+00 	  3.80916029E+00 	  +9.09837679652E-01 	  +2.71803225080E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.459464262E-01 	 0.000000E+00 	  3.60287438E+00 	  +7.66645474504E-01 	  +2.34451420541E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.847250386E-01 	 0.000000E+00 	  3.40775992E+00 	  +6.61291345959E-01 	  +2.06371753390E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  4.084332074E-01 	 0.000000E+00 	  3.22321193E+00 	  +5.82090115950E-01 	  +2.20219742234E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.051988657E-01 	 0.000000E+00 	  3.04865818E+00 	  +6.21149615613E-01 	  +1.91744029452E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.904707465E-01 	 0.000000E+00 	  2.88355743E+00 	  +5.40831303232E-01 	  +1.70111454717E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.130619461E-01 	 0.000000E+00 	  2.72739774E+00 	  +4.79814677998E-01 	  +1.53253451486E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.381223756E-01 	 0.000000E+00 	  2.57969492E+00 	  +4.32265161680E-01 	  +1.39757355910E+00 
