Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.886570E+01 	  1.904350000E+01 	  3.230345223E-01 	 0.000000E+00 	  3.57146346E+01 	  +4.15372000000E+02 	  +2.22995755459E+02 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.338227162E-01 	 0.000000E+00 	  2.09565368E+01 	  +4.17241745083E+02 	  +2.15570822685E+02 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.747654060E-01 	 0.000000E+00 	  1.22968201E+01 	  +4.03349140261E+02 	  +2.05634583799E+02 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.807921457E-01 	 0.000000E+00 	  7.21549490E+00 	  +3.84757693784E+02 	  +1.94530651842E+02 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.592557046E-01 	 0.000000E+00 	  4.23388862E+00 	  +3.63981406192E+02 	  +1.83115467005E+02 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.529047382E-01 	 0.000000E+00 	  2.48434973E+00 	  +3.42622741171E+02 	  +1.71842634658E+02 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.744580272E-01 	 0.000000E+00 	  1.45776003E+00 	  +3.21530428312E+02 	  +1.60972805590E+02 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.511687107E-01 	 0.000000E+00 	  8.55380493E-01 	  +3.01192164744E+02 	  +1.50596237321E+02 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.335758644E-01 	 0.000000E+00 	  5.01917856E-01 	  +2.81776829041E+02 	  +1.40783725771E+02 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.868030791E-01 	 0.000000E+00 	  2.94514004E-01 	  +2.63416885668E+02 	  +1.31549184108E+02 
