Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 4.347056E+00 	  4.524856000E+00 	  3.103870256E-01 	 0.000000E+00 	  7.14792278E+00 	  +1.57673300000E+01 	  +5.20628245551E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.207528385E-01 	 0.000000E+00 	  3.34444159E+00 	  +2.32088669683E+01 	  +5.88404211653E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.600925339E-01 	 0.000000E+00 	  1.56483077E+00 	  +2.62302231746E+01 	  +6.10132232500E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.619680986E-01 	 0.000000E+00 	  7.32168671E-01 	  +2.71988274515E+01 	  +6.10603951088E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.412748555E-01 	 0.000000E+00 	  3.42574400E-01 	  +2.72198559955E+01 	  +6.01410759402E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.351725431E-01 	 0.000000E+00 	  1.60287136E-01 	  +2.68100365808E+01 	  +5.87968026321E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.597971896E-01 	 0.000000E+00 	  7.49967480E-02 	  +2.62107786527E+01 	  +5.72801656603E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.374197000E-01 	 0.000000E+00 	  3.50902284E-02 	  +2.55346834539E+01 	  +5.57085832151E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.205156515E-01 	 0.000000E+00 	  1.64183670E-02 	  +2.48340943443E+01 	  +5.41362499158E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.716589062E-01 	 0.000000E+00 	  7.68198972E-03 	  +2.41331705145E+01 	  +5.25878002520E+00 
