Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 3.479652E+00 	  3.657452000E+00 	  3.184751205E-01 	 0.000000E+00 	  5.37397092E+00 	  +2.87132600000E+01 	  +2.26353762075E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.291110468E-01 	 0.000000E+00 	  3.40270365E+00 	  +3.07867797815E+01 	  +2.27617821766E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.694758598E-01 	 0.000000E+00 	  2.82208912E+00 	  +3.09587067996E+01 	  +2.23375080842E+01 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.740061078E-01 	 0.000000E+00 	  1.26923035E+00 	  +3.03816440228E+01 	  +2.13888994543E+01 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.527736381E-01 	 0.000000E+00 	  5.70834446E-01 	  +2.90914244690E+01 	  +1.99524469438E+01 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.465123110E-01 	 0.000000E+00 	  2.56731936E-01 	  +2.71376797333E+01 	  +1.83864898098E+01 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.691728194E-01 	 0.000000E+00 	  1.15464803E-01 	  +2.50077934443E+01 	  +1.69714843317E+01 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.462122150E-01 	 0.000000E+00 	  5.19301220E-02 	  +2.30832192007E+01 	  +1.55030937737E+01 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.288676791E-01 	 0.000000E+00 	  2.33554945E-02 	  +2.10860349556E+01 	  +1.41420163723E+01 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.813436297E-01 	 0.000000E+00 	  1.05040986E-02 	  +1.92348092530E+01 	  +1.28915825298E+01 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.240900658E-01 	 0.000000E+00 	  4.72420259E-03 	  +1.75340718326E+01 	  +1.17477365299E+01 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  4.502240520E-01 	 0.000000E+00 	  2.12470303E-03 	  +1.59783064422E+01 	  +1.08078031998E+01 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.466587728E-01 	 0.000000E+00 	  9.55582000E-04 	  +1.46998863189E+01 	  +9.84638460415E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.304236739E-01 	 0.000000E+00 	  4.29771571E-04 	  +1.33922437018E+01 	  +8.97012871428E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.553264029E-01 	 0.000000E+00 	  1.93289120E-04 	  +1.22004324031E+01 	  +8.17169071745E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.829510129E-01 	 0.000000E+00 	  8.69314916E-05 	  +1.11144626118E+01 	  +7.44424923972E+00 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.168196920E-01 	 0.000000E+00 	  3.90973079E-05 	  +1.01250564551E+01 	  +6.78153152991E+00 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  4.842779949E-01 	 0.000000E+00 	  1.75839556E-05 	  +9.22368225204E+00 	  +6.17779690171E+00 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.214127450E-01 	 0.000000E+00 	  7.90835766E-06 	  +8.40253199261E+00 	  +5.62780388493E+00 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.703039012E-01 	 0.000000E+00 	  3.55677199E-06 	  +7.65447665950E+00 	  +5.12677231156E+00 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.791892781E-01 	 0.000000E+00 	  1.59965287E-06 	  +6.97301466075E+00 	  +4.67034518379E+00 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  3.859182536E-01 	 0.000000E+00 	  7.19441478E-07 	  +6.35221996575E+00 	  +4.26205933468E+00 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.851009356E-01 	 0.000000E+00 	  3.23567726E-07 	  +5.79690308436E+00 	  +3.88261519131E+00 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  3.634004132E-01 	 0.000000E+00 	  2.08314204E-01 	  +5.28081432250E+00 	  +5.07726205346E+00 
25   	  4.31800000000E-01 	  +2.261111100000E+01 	 0.000000E+00 	  4.318000000E-01 	  4.683194223E-01 	 0.000000E+00 	  2.21040834E-01 	  +6.90567487373E+00 	  +4.70205167773E+00 
26   	  5.08000000000E-02 	  +2.438888900000E+01 	 0.000000E+00 	  5.080000000E-02 	  5.169736750E-01 	 0.000000E+00 	  9.94127834E-02 	  +6.39534453489E+00 	  +4.36489875104E+00 
27   	  0.00000000000E+00 	  +2.533333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.439211974E-01 	 0.000000E+00 	  4.47107502E-02 	  +5.93677681278E+00 	  +4.01293671097E+00 
28   	  0.00000000000E+00 	  +2.511111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.359011425E-01 	 0.000000E+00 	  2.01085928E-02 	  +5.45806695085E+00 	  +3.67214918122E+00 
29   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.312704269E-01 	 0.000000E+00 	  9.04380947E-03 	  +4.99455574014E+00 	  +3.35263444575E+00 
