Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 5.045853E+00 	  5.223652755E+00 	  4.208924960E-01 	 4.422597E+01 	  6.98963686E+01 	  +3.56987900000E+02 	  +2.05292864757E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 5.227358E+00 	  6.802158400E+00 	  4.349487952E-01 	 3.899861E+01 	  6.77568769E+01 	  +3.58088646833E+02 	  +2.06111182929E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 5.862628E+00 	  7.996227505E+00 	  4.882943967E-01 	 3.313598E+01 	  6.57116812E+01 	  +3.59516024482E+02 	  +2.07322743404E+01 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 7.260220E+00 	  7.260219927E+00 	  6.264401863E-01 	 2.587576E+01 	  6.37252313E+01 	  +3.61629327601E+02 	  +2.08482755263E+01 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 7.006112E+00 	  7.006112155E+00 	  5.983796359E-01 	 1.886965E+01 	  6.17894310E+01 	  +3.63652715394E+02 	  +2.09720169885E+01 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 6.933510E+00 	  6.933510027E+00 	  5.901047491E-01 	 1.193614E+01 	  6.03554086E+01 	  +3.65811115436E+02 	  +2.11120516656E+01 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 5.880778E+00 	  7.582578200E+00 	  4.878939025E-01 	 6.055361E+00 	  6.13301039E+01 	  +3.68253715088E+02 	  +2.12980142966E+01 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 5.535918E+00 	  5.637517605E+00 	  4.575494723E-01 	 5.194434E-01 	  6.18619999E+01 	  +3.71497427771E+02 	  +2.14004495012E+01 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 5.194434E-01 	  5.194434260E-01 	  4.346271636E-01 	 0.000000E+00 	  5.96889245E+01 	  +3.73284186596E+02 	  +2.13663879654E+01 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.039786840E-01 	 0.000000E+00 	  5.75265541E+01 	  +3.72690057362E+02 	  +2.13278282489E+01 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.604718072E-01 	 0.000000E+00 	  5.54425207E+01 	  +3.72017467172E+02 	  +2.12851030512E+01 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  5.950101368E-01 	 0.000000E+00 	  5.35338214E+01 	  +3.71272219242E+02 	  +2.12451915159E+01 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.902983111E-01 	 0.000000E+00 	  5.15944340E+01 	  +3.70576049520E+02 	  +2.11948614210E+01 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.688422196E-01 	 0.000000E+00 	  4.97253054E+01 	  +3.69698150739E+02 	  +2.11409144778E+01 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.017533360E-01 	 0.000000E+00 	  4.79238903E+01 	  +3.68757163923E+02 	  +2.10835228582E+01 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.382616543E-01 	 0.000000E+00 	  4.61877357E+01 	  +3.67756092240E+02 	  +2.10228521861E+01 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.830220514E-01 	 0.000000E+00 	  4.45144774E+01 	  +3.66697824631E+02 	  +2.09590617759E+01 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  6.400153761E-01 	 0.000000E+00 	  4.29018367E+01 	  +3.65585139996E+02 	  +2.08923048645E+01 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.890921694E-01 	 0.000000E+00 	  4.13476177E+01 	  +3.64420711212E+02 	  +2.08227288329E+01 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.215473992E-01 	 0.000000E+00 	  3.98497039E+01 	  +3.63207109022E+02 	  +2.07504754212E+01 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  5.011315215E-01 	 0.000000E+00 	  3.84060556E+01 	  +3.61946805774E+02 	  +2.06756809350E+01 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  5.100244463E-01 	 0.000000E+00 	  3.70147067E+01 	  +3.60642179022E+02 	  +2.05989239846E+01 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.089442897E-01 	 0.000000E+00 	  3.56737627E+01 	  +3.59303321359E+02 	  +2.05194321325E+01 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  4.802651670E-01 	 0.000000E+00 	  3.43813976E+01 	  +3.57916759299E+02 	  +2.05316722662E+01 
25   	  4.31800000000E-01 	  +2.261111100000E+01 	 0.000000E+00 	  4.318000000E-01 	  6.189247381E-01 	 0.000000E+00 	  3.31358513E+01 	  +3.58130261747E+02 	  +2.04472705530E+01 
26   	  5.08000000000E-02 	  +2.438888900000E+01 	 0.000000E+00 	  5.080000000E-02 	  6.832255533E-01 	 0.000000E+00 	  3.19354279E+01 	  +3.56658057863E+02 	  +2.03609304934E+01 
