Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 6.740887E+00 	  6.918686662E+00 	  3.230345223E-01 	 2.490468E+01 	  6.88652303E+01 	  +2.73501100000E+02 	  +9.91701121264E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 6.983365E+00 	  8.558164800E+00 	  3.338227162E-01 	 1.792132E+01 	  6.55569323E+01 	  +2.64230812588E+02 	  +9.62993603617E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 7.832037E+00 	  9.965637412E+00 	  3.747654060E-01 	 1.008928E+01 	  6.24075654E+01 	  +2.56581924679E+02 	  +9.43034624707E+01 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 9.699118E+00 	  9.699117681E+00 	  4.807921457E-01 	 3.901634E-01 	  6.13759930E+01 	  +2.51264014774E+02 	  +9.27940039519E+01 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 3.901634E-01 	  3.901634461E-01 	  4.592557046E-01 	 0.000000E+00 	  5.84274793E+01 	  +2.47242183575E+02 	  +8.94386946074E+01 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.529047382E-01 	 0.000000E+00 	  5.56206127E+01 	  +2.38302230845E+02 	  +8.61921852640E+01 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.744580272E-01 	 0.000000E+00 	  5.33557423E+01 	  +2.29652166996E+02 	  +8.30902751118E+01 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.511687107E-01 	 0.000000E+00 	  5.07925228E+01 	  +2.21387376097E+02 	  +8.00583280568E+01 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.335758644E-01 	 0.000000E+00 	  4.83524409E+01 	  +2.13308996262E+02 	  +7.71264324496E+01 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.868030791E-01 	 0.000000E+00 	  4.60295809E+01 	  +2.05497195488E+02 	  +7.42919487864E+01 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.301614882E-01 	 0.000000E+00 	  4.38183116E+01 	  +1.97944941028E+02 	  +7.15522613955E+01 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  4.566696178E-01 	 0.000000E+00 	  4.17132720E+01 	  +1.90645263635E+02 	  +6.89295089765E+01 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.530532968E-01 	 0.000000E+00 	  3.97093589E+01 	  +1.83657150099E+02 	  +6.63705058133E+01 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.365857704E-01 	 0.000000E+00 	  3.78017141E+01 	  +1.76838891344E+02 	  +6.38986861801E+01 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.618450156E-01 	 0.000000E+00 	  3.59857130E+01 	  +1.70252926115E+02 	  +6.15115605878E+01 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.898651093E-01 	 0.000000E+00 	  3.42569529E+01 	  +1.63892621367E+02 	  +5.92066784189E+01 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.242186643E-01 	 0.000000E+00 	  3.26112427E+01 	  +1.57751447627E+02 	  +5.69816298958E+01 
