Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.066271E+00 	  1.244071000E+00 	  4.496786521E-01 	 0.000000E+00 	  2.60049476E+01 	  +5.38805700000E+00 	  +2.18369845578E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  4.646963056E-01 	 0.000000E+00 	  2.54374924E+01 	  +3.45092369874E+00 	  +1.47140028255E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  5.216903799E-01 	 0.000000E+00 	  2.49566949E+01 	  +2.32527073137E+00 	  +1.15170063817E+01 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.692843927E-01 	 0.000000E+00 	  2.43968721E+01 	  +1.82004571904E+00 	  +8.17952918431E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.393046934E-01 	 0.000000E+00 	  2.38496070E+01 	  +1.29262037219E+00 	  +6.32362498648E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.304638612E-01 	 0.000000E+00 	  2.33146181E+01 	  +9.99329704614E-01 	  +5.27340207702E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  5.212624947E-01 	 0.000000E+00 	  2.27916300E+01 	  +8.33361774490E-01 	  +5.22616372819E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  4.888427138E-01 	 0.000000E+00 	  2.22803734E+01 	  +8.25896644081E-01 	  +4.59575128949E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.643526767E-01 	 0.000000E+00 	  2.17805852E+01 	  +7.26271843827E-01 	  +4.21392768310E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.384473648E-01 	 0.000000E+00 	  2.12920081E+01 	  +6.65931821672E-01 	  +3.96800873544E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.988042296E-01 	 0.000000E+00 	  2.08143907E+01 	  +6.27068968506E-01 	  +3.79677045177E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  6.357047437E-01 	 0.000000E+00 	  2.03474870E+01 	  +6.00007986269E-01 	  +4.12900410762E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.306706615E-01 	 0.000000E+00 	  1.98910569E+01 	  +6.52511251702E-01 	  +3.81139475979E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.077471207E-01 	 0.000000E+00 	  1.94448653E+01 	  +6.02319082427E-01 	  +3.60369643266E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.429091314E-01 	 0.000000E+00 	  1.90086825E+01 	  +5.69496277731E-01 	  +3.45648539757E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.819143680E-01 	 0.000000E+00 	  1.85822841E+01 	  +5.46232349126E-01 	  +3.34289955825E+00 
