Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.613336E+00 	  1.791136000E+00 	  3.657811900E-01 	 0.000000E+00 	  2.53944952E+01 	  +6.88266500000E-01 	  +5.02672935617E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.779969693E-01 	 0.000000E+00 	  2.48248517E+01 	  +6.55848619939E-01 	  +4.89879595124E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  4.243575431E-01 	 0.000000E+00 	  2.43280600E+01 	  +6.39156862512E-01 	  +5.31922595241E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.444146402E-01 	 0.000000E+00 	  2.37823386E+01 	  +6.94011304935E-01 	  +4.70673808693E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.200283145E-01 	 0.000000E+00 	  2.32488586E+01 	  +6.14098643472E-01 	  +4.35686793033E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.128369344E-01 	 0.000000E+00 	  2.27273456E+01 	  +5.68450301757E-01 	  +4.13812735917E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  4.240094892E-01 	 0.000000E+00 	  2.22175310E+01 	  +5.39910730286E-01 	  +4.36638555096E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.976383329E-01 	 0.000000E+00 	  2.17191525E+01 	  +5.69692087003E-01 	  +4.05501001405E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.777174519E-01 	 0.000000E+00 	  2.12319534E+01 	  +5.29066224401E-01 	  +3.85832703254E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.379881431E-01 	 0.000000E+00 	  2.07556831E+01 	  +5.03404555978E-01 	  +3.71940882389E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.870841047E-01 	 0.000000E+00 	  2.02900964E+01 	  +4.85279586645E-01 	  +3.61003499061E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  5.171000148E-01 	 0.000000E+00 	  1.98349536E+01 	  +4.71009338033E-01 	  +3.80771175864E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.130051515E-01 	 0.000000E+00 	  1.93900205E+01 	  +4.96800668006E-01 	  +3.57536273088E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.943585024E-01 	 0.000000E+00 	  1.89550680E+01 	  +4.66485570772E-01 	  +3.42237696161E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.229602652E-01 	 0.000000E+00 	  1.85298723E+01 	  +4.46525175346E-01 	  +3.30955358187E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.546882153E-01 	 0.000000E+00 	  1.81142145E+01 	  +4.31804856695E-01 	  +3.21745546855E+00 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.935877240E-01 	 0.000000E+00 	  1.77078806E+01 	  +4.19788609899E-01 	  +3.13643585028E+00 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  5.562123063E-01 	 0.000000E+00 	  1.73106615E+01 	  +4.09217799126E-01 	  +3.06169800103E+00 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.988630259E-01 	 0.000000E+00 	  1.69223527E+01 	  +3.99466584805E-01 	  +2.99084806186E+00 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.401625106E-01 	 0.000000E+00 	  1.65427544E+01 	  +3.90222634805E-01 	  +2.92268282779E+00 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  4.355137856E-01 	 0.000000E+00 	  1.61716711E+01 	  +3.81328964284E-01 	  +2.85658927203E+00 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  4.432422784E-01 	 0.000000E+00 	  1.58089119E+01 	  +3.72705590265E-01 	  +2.81802152125E+00 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.423035566E-01 	 0.000000E+00 	  1.54542900E+01 	  +3.67673569575E-01 	  +2.74224866428E+00 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  4.173796539E-01 	 0.000000E+00 	  1.51076230E+01 	  +3.57787315482E-01 	  +8.79349482879E+00 
25   	  4.31800000000E-01 	  +2.261111100000E+01 	 0.000000E+00 	  4.318000000E-01 	  5.378832585E-01 	 0.000000E+00 	  1.47687322E+01 	  +1.14730693444E+00 	  +5.64256469064E+00 
26   	  5.08000000000E-02 	  +2.438888900000E+01 	 0.000000E+00 	  5.080000000E-02 	  5.937645796E-01 	 0.000000E+00 	  1.44374434E+01 	  +7.36198033166E-01 	  +4.05279359448E+00 
27   	  0.00000000000E+00 	  +2.533333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.247148679E-01 	 0.000000E+00 	  1.41135860E+01 	  +5.28777043183E-01 	  +3.23709045346E+00 
28   	  0.00000000000E+00 	  +2.511111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.155035197E-01 	 0.000000E+00 	  1.37969933E+01 	  +4.22350430288E-01 	  +2.80545290272E+00 
