Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 3.783626E+00 	  3.961426224E+00 	  3.071875519E-01 	 3.737838E+01 	  7.14792278E+00 	  +1.57673300000E+01 	  +1.17887976574E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 3.919728E+00 	  5.494528000E+00 	  3.174465139E-01 	 3.345866E+01 	  3.34444159E+00 	  +2.37604116813E+01 	  +1.37029248919E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 4.396084E+00 	  6.529683724E+00 	  3.563806952E-01 	 2.906257E+01 	  1.56483077E+00 	  +2.76183497359E+01 	  +1.48064231237E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 5.444067E+00 	  5.444066612E+00 	  4.572061253E-01 	 2.361851E+01 	  9.11092100E-01 	  +2.98424588469E+01 	  +1.54648802688E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 5.253524E+00 	  5.253524224E+00 	  4.367261883E-01 	 1.836498E+01 	  1.09367494E+00 	  +3.11695842499E+01 	  +1.60190728475E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 5.199084E+00 	  5.199083612E+00 	  4.306867786E-01 	 1.316590E+01 	  1.16863260E+00 	  +3.22865636234E+01 	  +1.66330466485E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 4.409694E+00 	  6.111494000E+00 	  3.560883953E-01 	 8.756204E+00 	  1.24938682E+00 	  +3.35240325066E+01 	  +1.74956176577E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 4.151101E+00 	  4.252700724E+00 	  3.339415732E-01 	 4.605103E+00 	  1.20185663E+00 	  +3.52625509611E+01 	  +1.80536604703E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 3.946948E+00 	  3.946948306E+00 	  3.172117718E-01 	 6.581546E-01 	  1.16242064E+00 	  +3.63872905103E+01 	  +1.85719908800E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 6.581546E-01 	  6.581545716E-01 	  3.678278412E-01 	 0.000000E+00 	  6.50492700E-01 	  +3.74319894084E+01 	  +1.87551978146E+00 
