Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 3.783626E+00 	  3.961426224E+00 	  3.653134388E-01 	 3.737838E+01 	  4.89819506E+00 	  +5.39378200000E+01 	  +2.81146415877E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 3.919728E+00 	  5.494528000E+00 	  3.775135968E-01 	 3.345866E+01 	  3.57773317E+00 	  +5.66652747640E+01 	  +2.93561150863E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 4.396084E+00 	  6.529683724E+00 	  4.238148860E-01 	 2.906257E+01 	  2.65008628E+00 	  +5.91674740787E+01 	  +3.05610726546E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 5.444067E+00 	  5.444066612E+00 	  5.437184573E-01 	 2.361851E+01 	  1.98755219E+00 	  +6.15960752569E+01 	  +3.14555426433E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 5.253524E+00 	  5.253524224E+00 	  5.193633162E-01 	 1.836498E+01 	  1.51149806E+00 	  +6.33988863480E+01 	  +3.22085053498E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 5.199084E+00 	  5.199083612E+00 	  5.121811322E-01 	 1.316590E+01 	  1.17700304E+00 	  +6.49164884316E+01 	  +3.28940993432E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 4.409694E+00 	  6.111494000E+00 	  4.234672772E-01 	 8.756204E+00 	  9.44301926E-01 	  +6.62983083594E+01 	  +3.37438423712E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 4.151101E+00 	  4.252700724E+00 	  3.971298436E-01 	 4.605103E+00 	  7.75937812E-01 	  +6.80109719199E+01 	  +3.42216503344E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 3.946948E+00 	  3.946948306E+00 	  3.772344369E-01 	 6.581546E-01 	  6.55860330E-01 	  +6.89739975176E+01 	  +3.46357224685E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 6.581546E-01 	  6.581545716E-01 	  4.374280555E-01 	 0.000000E+00 	  4.90645848E-01 	  +6.98085630651E+01 	  +3.45392076198E+00 
