Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.382273E+01 	  1.400052796E+01 	  3.871062310E-01 	 1.484839E+01 	  7.28846343E+02 	  +7.31006700000E+02 	  +3.74182303578E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 1.431995E+01 	  1.589474880E+01 	  4.000341901E-01 	 5.284432E-01 	  7.08148320E+02 	  +7.54167289593E+02 	  +3.87079561091E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 5.284432E-01 	  2.662043242E+00 	  4.490975850E-01 	 0.000000E+00 	  6.87974696E+02 	  +7.80161810577E+02 	  +3.94993855225E+01 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.761540102E-01 	 0.000000E+00 	  6.68177316E+02 	  +7.96113130825E+02 	  +4.02164103923E+01 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.503459618E-01 	 0.000000E+00 	  6.48949632E+02 	  +8.10564821818E+02 	  +4.09006570231E+01 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.427353243E-01 	 0.000000E+00 	  6.30275250E+02 	  +8.24355864902E+02 	  +4.15531482230E+01 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  4.487292397E-01 	 0.000000E+00 	  6.12138247E+02 	  +8.37506874852E+02 	  +4.21854429875E+01 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  4.208206451E-01 	 0.000000E+00 	  5.94523161E+02 	  +8.50250824103E+02 	  +4.27773035724E+01 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.997383769E-01 	 0.000000E+00 	  5.77414972E+02 	  +8.62179819377E+02 	  +4.33403013171E+01 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.635228490E-01 	 0.000000E+00 	  5.60799094E+02 	  +8.73527081904E+02 	  +4.38753443041E+01 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.154811048E-01 	 0.000000E+00 	  5.44661360E+02 	  +8.84310914157E+02 	  +4.43833139770E+01 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  5.472469422E-01 	 0.000000E+00 	  5.28988011E+02 	  +8.94549081695E+02 	  +4.48729233105E+01 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.429133485E-01 	 0.000000E+00 	  5.13765682E+02 	  +9.04417195191E+02 	  +4.53292364757E+01 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.231795999E-01 	 0.000000E+00 	  4.98981397E+02 	  +9.13614221874E+02 	  +4.57609687481E+01 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.534488452E-01 	 0.000000E+00 	  4.84622548E+02 	  +9.22315818785E+02 	  +4.61689024927E+01 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.870265346E-01 	 0.000000E+00 	  4.70676895E+02 	  +9.30537754552E+02 	  +4.65537970695E+01 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.281938844E-01 	 0.000000E+00 	  4.57132546E+02 	  +9.38295334132E+02 	  +4.69163894986E+01 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  5.886394801E-01 	 0.000000E+00 	  4.43977953E+02 	  +9.45603412223E+02 	  +4.72573951063E+01 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.337767364E-01 	 0.000000E+00 	  4.31201902E+02 	  +9.52476406280E+02 	  +4.75775081524E+01 
