Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 3.479652E+00 	  3.657452000E+00 	  2.967375202E-01 	 0.000000E+00 	  5.27990419E+00 	  +5.65766200000E+00 	  +1.62818913565E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.066474886E-01 	 0.000000E+00 	  5.24174432E+00 	  +4.59245408924E+00 	  +1.21896508273E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.442571911E-01 	 0.000000E+00 	  5.23822696E+00 	  +3.43820079391E+00 	  +9.96324477820E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.416527004E-01 	 0.000000E+00 	  4.95454962E+00 	  +2.81022291709E+00 	  +7.45550321058E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.218694583E-01 	 0.000000E+00 	  4.68623490E+00 	  +2.10289182362E+00 	  +5.71399741579E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.160354997E-01 	 0.000000E+00 	  4.43245082E+00 	  +1.61168443048E+00 	  +4.49529892951E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.439748347E-01 	 0.000000E+00 	  4.19241047E+00 	  +1.26793954702E+00 	  +4.06372483625E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.225814123E-01 	 0.000000E+00 	  3.96536956E+00 	  +1.14621018733E+00 	  +3.30918166252E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.064207321E-01 	 0.000000E+00 	  3.75062410E+00 	  +9.33384489879E-01 	  +2.76669764383E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.553149233E-01 	 0.000000E+00 	  3.54750822E+00 	  +7.80371986881E-01 	  +2.36995258541E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.951436906E-01 	 0.000000E+00 	  3.35539213E+00 	  +6.68466470132E-01 	  +2.07378244543E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  4.194938949E-01 	 0.000000E+00 	  3.17368014E+00 	  +5.84929014890E-01 	  +2.21207952995E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.161719647E-01 	 0.000000E+00 	  3.00180879E+00 	  +6.23936953059E-01 	  +1.91769315367E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.010449966E-01 	 0.000000E+00 	  2.83924517E+00 	  +5.40902624432E-01 	  +1.69517256057E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.242479835E-01 	 0.000000E+00 	  2.68548523E+00 	  +4.78138687165E-01 	  +1.52271305306E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.499870688E-01 	 0.000000E+00 	  2.54005218E+00 	  +4.29494929926E-01 	  +1.38542842472E+00 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.815440325E-01 	 0.000000E+00 	  2.40249510E+00 	  +3.90772564141E-01 	  +1.27313845806E+00 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  4.512234773E-01 	 0.000000E+00 	  2.27238745E+00 	  +3.59100167777E-01 	  +1.17886491667E+00 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.858235856E-01 	 0.000000E+00 	  2.14932581E+00 	  +3.32509466416E-01 	  +1.09780910438E+00 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.382031889E-01 	 0.000000E+00 	  2.03292859E+00 	  +3.09646944584E-01 	  +1.02665675018E+00 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.533076175E-01 	 0.000000E+00 	  1.92283490E+00 	  +2.89577782295E-01 	  +9.63105382535E-01 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  3.595773051E-01 	 0.000000E+00 	  1.81870335E+00 	  +2.71652546718E-01 	  +9.48522033520E-01 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.588157733E-01 	 0.000000E+00 	  1.72021107E+00 	  +2.67539181793E-01 	  +8.82041604067E-01 
