Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.336514E+00 	  1.514314000E+00 	  2.777904217E-01 	 0.000000E+00 	  5.45498171E+00 	  +5.65766200000E+00 	  +2.08540519458E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  2.870676250E-01 	 0.000000E+00 	  5.36949242E+00 	  +3.36180643070E+00 	  +1.30996020067E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.222758962E-01 	 0.000000E+00 	  5.32447055E+00 	  +2.11173954972E+00 	  +9.56023851537E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.134525684E-01 	 0.000000E+00 	  5.03612268E+00 	  +1.54117153844E+00 	  +6.22011603208E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.949325135E-01 	 0.000000E+00 	  4.76339035E+00 	  +1.00272245081E+00 	  +4.33637199234E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.894710612E-01 	 0.000000E+00 	  4.50542789E+00 	  +6.99050874510E-01 	  +3.25371455218E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.220115687E-01 	 0.000000E+00 	  4.26143546E+00 	  +5.24519576993E-01 	  +3.22819009686E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.019841457E-01 	 0.000000E+00 	  4.03065648E+00 	  +5.20404871694E-01 	  +2.55392244181E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  2.868553471E-01 	 0.000000E+00 	  3.81237539E+00 	  +4.11708617140E-01 	  +2.14187892243E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.326275770E-01 	 0.000000E+00 	  3.60591536E+00 	  +3.45284568866E-01 	  +1.87585624383E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.699132228E-01 	 0.000000E+00 	  3.41063622E+00 	  +3.02400013194E-01 	  +1.69204112158E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  3.927086331E-01 	 0.000000E+00 	  3.22593247E+00 	  +2.72767840913E-01 	  +2.10292082206E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.895988127E-01 	 0.000000E+00 	  3.05123139E+00 	  +3.39004274144E-01 	  +1.74652802439E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.754377223E-01 	 0.000000E+00 	  2.88599128E+00 	  +2.81551477816E-01 	  +1.51903034251E+00 
