Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 4.347056E+00 	  4.524856000E+00 	  3.103870256E-01 	 0.000000E+00 	  5.62735188E+00 	  +1.57673300000E+01 	  +5.53750516657E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.207528385E-01 	 0.000000E+00 	  2.07286996E+00 	  +2.46854107216E+01 	  +6.15143551170E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.600925339E-01 	 0.000000E+00 	  7.63554500E-01 	  +2.74222249129E+01 	  +6.25853008465E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.619680986E-01 	 0.000000E+00 	  2.81260034E-01 	  +2.78996372926E+01 	  +6.18237558768E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.412748555E-01 	 0.000000E+00 	  1.03603877E-01 	  +2.75601513726E+01 	  +6.04206738233E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.351725431E-01 	 0.000000E+00 	  3.81631306E-02 	  +2.69346773419E+01 	  +5.88137806675E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.597971896E-01 	 0.000000E+00 	  1.40576258E-02 	  +2.62183472195E+01 	  +5.71633743836E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.374197000E-01 	 0.000000E+00 	  5.17821360E-03 	  +2.54826195633E+01 	  +5.55275878684E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.205156515E-01 	 0.000000E+00 	  1.90742709E-03 	  +2.47534091921E+01 	  +5.39269473390E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.716589062E-01 	 0.000000E+00 	  7.02612593E-04 	  +2.40398664016E+01 	  +5.23681520530E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.133197403E-01 	 0.000000E+00 	  2.58811705E-04 	  +2.33449776258E+01 	  +5.08528329716E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  4.387900195E-01 	 0.000000E+00 	  9.53348961E-05 	  +2.26694699238E+01 	  +4.93807783453E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.353152853E-01 	 0.000000E+00 	  3.51172001E-05 	  +2.20132489007E+01 	  +4.79511211768E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.194924981E-01 	 0.000000E+00 	  1.29356384E-05 	  +2.13759280615E+01 	  +4.65627759490E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.437627894E-01 	 0.000000E+00 	  4.76492260E-06 	  +2.07570234982E+01 	  +4.52145988352E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.706858362E-01 	 0.000000E+00 	  1.75518878E-06 	  +2.01560253090E+01 	  +4.39054460715E+00 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.036943755E-01 	 0.000000E+00 	  6.46534670E-07 	  +1.95724236202E+01 	  +4.26341948340E+00 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  4.719791177E-01 	 0.000000E+00 	  2.38155054E-07 	  +1.90057178929E+01 	  +4.13997503244E+00 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.081707819E-01 	 0.000000E+00 	  8.77258907E-08 	  +1.84554200816E+01 	  +4.02010477912E+00 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.583599145E-01 	 0.000000E+00 	  3.23143757E-08 	  +1.79210555352E+01 	  +3.90370527038E+00 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.695592671E-01 	 0.000000E+00 	  1.19032007E-08 	  +1.74021630747E+01 	  +3.79067602613E+00 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  3.761173515E-01 	 0.000000E+00 	  4.38461776E-09 	  +1.68982947741E+01 	  +3.68091946737E+00 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.753207903E-01 	 0.000000E+00 	  1.61510114E-09 	  +1.64090156401E+01 	  +3.57434083740E+00 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  3.541713813E-01 	 0.000000E+00 	  5.94932517E-10 	  +1.59339032608E+01 	  +3.58753358777E+00 
25   	  4.31800000000E-01 	  +2.261111100000E+01 	 0.000000E+00 	  4.318000000E-01 	  4.564258340E-01 	 0.000000E+00 	  2.19147081E-10 	  +1.59927146662E+01 	  +3.48365888472E+00 
