Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 3.783626E+00 	  3.961426224E+00 	  3.653134388E-01 	 3.737838E+01 	  3.83786268E+00 	  +4.18030400000E+01 	  +2.20387748323E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 3.919728E+00 	  5.494528000E+00 	  3.775135968E-01 	 3.345866E+01 	  2.18978658E+00 	  +4.44193189317E+01 	  +2.28231526578E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 4.396084E+00 	  6.529683724E+00 	  4.238148860E-01 	 2.906257E+01 	  1.24943638E+00 	  +4.60002384274E+01 	  +2.34521841645E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 5.444067E+00 	  5.444066612E+00 	  5.437184573E-01 	 2.361851E+01 	  8.76074536E-01 	  +4.72680562316E+01 	  +2.39054569637E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 5.253524E+00 	  5.253524224E+00 	  5.193633162E-01 	 1.836498E+01 	  1.15114121E+00 	  +4.81816310190E+01 	  +2.43424090412E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 5.199084E+00 	  5.199083612E+00 	  5.121811322E-01 	 1.316590E+01 	  1.29612832E+00 	  +4.90623112670E+01 	  +2.48428652748E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 4.409694E+00 	  6.111494000E+00 	  4.234672772E-01 	 8.756204E+00 	  1.42564001E+00 	  +5.00709846266E+01 	  +2.55840569082E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 4.151101E+00 	  4.252700724E+00 	  3.971298436E-01 	 4.605103E+00 	  1.41565365E+00 	  +5.15648620225E+01 	  +2.60425236104E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 3.946948E+00 	  3.946948306E+00 	  3.772344369E-01 	 6.581546E-01 	  1.39330309E+00 	  +5.24889051610E+01 	  +2.64698790812E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 6.581546E-01 	  6.581545716E-01 	  4.374280555E-01 	 0.000000E+00 	  8.83840267E-01 	  +5.33502433750E+01 	  +2.65913695986E+00 
