Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 4.748469E+00 	  4.926269000E+00 	  3.230345223E-01 	 0.000000E+00 	  1.78527308E+02 	  +5.38805700000E+00 	  +4.93863300190E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.338227162E-01 	 0.000000E+00 	  1.69950824E+02 	  +1.39962230690E+01 	  +7.60804888600E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.747654060E-01 	 0.000000E+00 	  1.61786356E+02 	  +2.15614218120E+01 	  +1.00218639607E+01 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.807921457E-01 	 0.000000E+00 	  1.54014110E+02 	  +2.84022407632E+01 	  +1.21924791794E+01 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.592557046E-01 	 0.000000E+00 	  1.46615245E+02 	  +3.45538245692E+01 	  +1.41400017457E+01 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.529047382E-01 	 0.000000E+00 	  1.39571822E+02 	  +4.00731576032E+01 	  +1.58804721707E+01 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.744580272E-01 	 0.000000E+00 	  1.32866766E+02 	  +4.50056991190E+01 	  +1.74289906376E+01 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.511687107E-01 	 0.000000E+00 	  1.26483823E+02 	  +4.93942434552E+01 	  +1.87994981117E+01 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.335758644E-01 	 0.000000E+00 	  1.20407517E+02 	  +5.32782996947E+01 	  +2.00052540128E+01 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.868030791E-01 	 0.000000E+00 	  1.14623119E+02 	  +5.66954454012E+01 	  +2.10586044229E+01 
