Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.336514E+00 	  1.514314000E+00 	  3.112623689E-01 	 0.000000E+00 	  5.34430678E+00 	  +5.65766200000E+00 	  +2.05513092927E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.216574152E-01 	 0.000000E+00 	  5.13262024E+00 	  +3.14633594918E+00 	  +1.17405289111E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.611080551E-01 	 0.000000E+00 	  4.92931853E+00 	  +1.79743527040E+00 	  +7.14611533369E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.632709259E-01 	 0.000000E+00 	  4.73406956E+00 	  +1.09404608977E+00 	  +4.50771428915E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.425193244E-01 	 0.000000E+00 	  4.54655434E+00 	  +6.90115812799E-01 	  +3.06842866147E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.363998024E-01 	 0.000000E+00 	  4.36646655E+00 	  +4.69766050795E-01 	  +2.27205976406E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.608118779E-01 	 0.000000E+00 	  4.19351199E+00 	  +3.47844665883E-01 	  +1.90357117668E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.383712800E-01 	 0.000000E+00 	  4.02740811E+00 	  +2.91430309365E-01 	  +1.59965972654E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.214195592E-01 	 0.000000E+00 	  3.86788356E+00 	  +2.44902494162E-01 	  +1.41398319487E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.727070464E-01 	 0.000000E+00 	  3.71467774E+00 	  +2.16476045113E-01 	  +1.29250494029E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.144853711E-01 	 0.000000E+00 	  3.56754036E+00 	  +1.97878135170E-01 	  +1.20626489569E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  4.400274808E-01 	 0.000000E+00 	  3.42623105E+00 	  +1.84675076001E-01 	  +1.25968610700E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.365429472E-01 	 0.000000E+00 	  3.29051896E+00 	  +1.92853682784E-01 	  +1.14875225480E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.206755370E-01 	 0.000000E+00 	  3.16018239E+00 	  +1.75870085186E-01 	  +1.07057890833E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.450142747E-01 	 0.000000E+00 	  3.03500842E+00 	  +1.63902010220E-01 	  +1.01068558099E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.720132489E-01 	 0.000000E+00 	  2.91479256E+00 	  +1.54732544360E-01 	  +9.61291873779E-01 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.051148779E-01 	 0.000000E+00 	  2.79933841E+00 	  +1.47170534833E-01 	  +9.18204884791E-01 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  4.733101777E-01 	 0.000000E+00 	  2.68845737E+00 	  +1.40574062537E-01 	  +8.79153099016E-01 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.096039085E-01 	 0.000000E+00 	  2.58196830E+00 	  +1.34595366206E-01 	  +8.42894531800E-01 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.596525661E-01 	 0.000000E+00 	  2.47969724E+00 	  +1.29044302190E-01 	  +8.08739305691E-01 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.706014861E-01 	 0.000000E+00 	  2.38147710E+00 	  +1.23815252585E-01 	  +7.76294061070E-01 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  3.771780653E-01 	 0.000000E+00 	  2.28714743E+00 	  +1.18847995361E-01 	  +7.46701537874E-01 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.763792577E-01 	 0.000000E+00 	  2.19655414E+00 	  +1.14317480140E-01 	  +7.16421896861E-01 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  3.551702038E-01 	 0.000000E+00 	  2.10954922E+00 	  +1.09681769505E-01 	  +7.88907577400E+00 
25   	  4.31800000000E-01 	  +2.261111100000E+01 	 0.000000E+00 	  4.318000000E-01 	  4.577130312E-01 	 0.000000E+00 	  2.02599055E+00 	  +1.20779082053E+00 	  +4.51489711516E+00 
26   	  5.08000000000E-02 	  +2.438888900000E+01 	 0.000000E+00 	  5.080000000E-02 	  5.052653735E-01 	 0.000000E+00 	  1.94574161E+00 	  +6.91215479169E-01 	  +2.69724229256E+00 
27   	  0.00000000000E+00 	  +2.533333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.316025946E-01 	 0.000000E+00 	  1.86867131E+00 	  +4.12938673049E-01 	  +1.71320010994E+00 
28   	  0.00000000000E+00 	  +2.511111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.237641761E-01 	 0.000000E+00 	  1.79465374E+00 	  +2.62285142872E-01 	  +1.17580262772E+00 
29   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.192383359E-01 	 0.000000E+00 	  1.72356799E+00 	  +1.80011405797E-01 	  +8.77901628661E-01 
30   	  1.29540000000E+00 	  +2.494444400000E+01 	 0.000000E+00 	  1.295400000E+00 	  5.163342374E-01 	 0.000000E+00 	  1.65529793E+00 	  +1.34403770328E-01 	  +8.97218647447E-01 
31   	  1.11760000000E+00 	  +2.416666700000E+01 	 0.000000E+00 	  1.117600000E+00 	  4.929202173E-01 	 0.000000E+00 	  1.58973203E+00 	  +1.37361140574E-01 	  +8.85586677538E-01 
32   	  0.00000000000E+00 	  +2.288888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.571903561E-01 	 0.000000E+00 	  1.52676317E+00 	  +1.35580325320E-01 	  +6.94180104265E-01 
33   	  0.00000000000E+00 	  +2.200000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.333235349E-01 	 0.000000E+00 	  1.46628849E+00 	  +1.06276626280E-01 	  +5.83006366938E-01 
34   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.921317581E-01 	 0.000000E+00 	  1.40820920E+00 	  +8.92563030792E-02 	  +5.15123947762E-01 
35   	  0.00000000000E+00 	  +2.366666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.740892124E-01 	 0.000000E+00 	  1.35243042E+00 	  +7.88637342783E-02 	  +4.70745626715E-01 
36   	  0.00000000000E+00 	  +2.600000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.391344408E-01 	 0.000000E+00 	  1.29886101E+00 	  +7.20695634113E-02 	  +4.39266838052E-01 
37   	  0.00000000000E+00 	  +2.277777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.481600980E-01 	 0.000000E+00 	  1.24741348E+00 	  +6.72502673268E-02 	  +4.14998699109E-01 
38   	  0.00000000000E+00 	  +2.288888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.497326791E-01 	 0.000000E+00 	  1.19800377E+00 	  +6.35348973282E-02 	  +3.94884025082E-01 
39   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.894257226E-01 	 0.000000E+00 	  1.15055116E+00 	  +6.04554087615E-02 	  +3.77274769599E-01 
40   	  0.00000000000E+00 	  +1.972222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.722343853E-01 	 0.000000E+00 	  1.10497814E+00 	  +5.77594913008E-02 	  +3.61277611211E-01 
41   	  2.54000000000E-02 	  +2.488888900000E+01 	 0.000000E+00 	  2.540000000E-02 	  4.993295791E-01 	 0.000000E+00 	  1.06121025E+00 	  +5.53103804531E-02 	  +3.46403649823E-01 
42   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.009472065E-01 	 0.000000E+00 	  1.01917600E+00 	  +5.30332272677E-02 	  +3.32380883575E-01 
43   	  1.27000000000E-01 	  +1.961111100000E+01 	 0.000000E+00 	  1.270000000E-01 	  3.664880756E-01 	 0.000000E+00 	  9.78806717E-01 	  +5.08863891794E-02 	  +3.19053817242E-01 
44   	  2.28600000000E-01 	  +1.933333300000E+01 	 0.000000E+00 	  2.286000000E-01 	  3.594439823E-01 	 0.000000E+00 	  9.40036447E-01 	  +4.88460603953E-02 	  +3.06329709850E-01 
45   	  0.00000000000E+00 	  +2.038888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.811678335E-01 	 0.000000E+00 	  9.02801857E-01 	  +4.68980425859E-02 	  +2.94149787318E-01 
46   	  0.00000000000E+00 	  +2.383333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.632102692E-01 	 0.000000E+00 	  8.67042119E-01 	  +4.50333376381E-02 	  +2.82473818644E-01 
47   	  0.00000000000E+00 	  +2.588888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.183512381E-01 	 0.000000E+00 	  8.32698815E-01 	  +4.32457863217E-02 	  +2.71271845730E-01 
48   	  0.00000000000E+00 	  +2.750000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.649754001E-01 	 0.000000E+00 	  7.99715840E-01 	  +4.15308021531E-02 	  +2.60519742881E-01 
49   	  0.00000000000E+00 	  +2.866666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.003577042E-01 	 0.000000E+00 	  7.68039311E-01 	  +3.98846915700E-02 	  +2.50196826736E-01 
50   	  0.00000000000E+00 	  +2.755555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.629934607E-01 	 0.000000E+00 	  7.37617482E-01 	  +3.83042880199E-02 	  +2.40284564255E-01 
51   	  7.11200000000E-01 	  +2.494444400000E+01 	 0.000000E+00 	  7.112000000E-01 	  4.852132879E-01 	 0.000000E+00 	  7.08400652E-01 	  +3.67867541568E-02 	  +2.30765868957E-01 
