Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 6.740887E+00 	  6.918686662E+00 	  3.907673848E-01 	 1.099093E+01 	  9.93328186E+01 	  +5.38805700000E+00 	  +3.67742618733E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 6.983365E+00 	  8.558164800E+00 	  4.038176133E-01 	 4.007569E+00 	  9.45608521E+01 	  +5.81147875369E+00 	  +4.15597210038E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 4.007569E+00 	  6.141168538E+00 	  4.533450375E-01 	 0.000000E+00 	  9.00181318E+01 	  +6.56773034507E+00 	  +4.24609784319E+01 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.816031305E-01 	 0.000000E+00 	  8.56936445E+01 	  +6.71015708945E+00 	  +3.79257060595E+01 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.555509961E-01 	 0.000000E+00 	  8.15769064E+01 	  +5.99344279819E+00 	  +3.47483559340E+01 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.478683790E-01 	 0.000000E+00 	  7.76579371E+01 	  +5.49132251605E+00 	  +3.23428602710E+01 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  4.529732084E-01 	 0.000000E+00 	  7.39272358E+01 	  +5.11117927931E+00 	  +3.04352447077E+01 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  4.248006614E-01 	 0.000000E+00 	  7.03757581E+01 	  +4.80971660537E+00 	  +2.87371471474E+01 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.035190023E-01 	 0.000000E+00 	  6.69948940E+01 	  +4.54136430159E+00 	  +2.72284358186E+01 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.679067320E-01 	 0.000000E+00 	  6.37764473E+01 	  +4.30294092104E+00 	  +2.58507596479E+01 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.203563960E-01 	 0.000000E+00 	  6.07126153E+01 	  +4.08522517674E+00 	  +2.45710720654E+01 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  5.524226667E-01 	 0.000000E+00 	  5.77959703E+01 	  +3.88299468132E+00 	  +2.34000286273E+01 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.480480869E-01 	 0.000000E+00 	  5.50194415E+01 	  +3.69793334457E+00 	  +2.22525113817E+01 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.281277015E-01 	 0.000000E+00 	  5.23762976E+01 	  +3.51658987900E+00 	  +2.11708002921E+01 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.586832257E-01 	 0.000000E+00 	  4.98601308E+01 	  +3.34564583568E+00 	  +2.01468551933E+01 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.925784845E-01 	 0.000000E+00 	  4.74648412E+01 	  +3.18383061809E+00 	  +1.91752510734E+01 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.341351848E-01 	 0.000000E+00 	  4.51846217E+01 	  +3.03028690538E+00 	  +1.82520341621E+01 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  5.942066848E-01 	 0.000000E+00 	  4.30139443E+01 	  +2.88438987872E+00 	  +1.73740981767E+01 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.397708380E-01 	 0.000000E+00 	  4.09475467E+01 	  +2.74564864868E+00 	  +1.65388432062E+01 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.770605415E-01 	 0.000000E+00 	  3.89804192E+01 	  +2.61365234833E+00 	  +1.57439882222E+01 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  4.652633533E-01 	 0.000000E+00 	  3.71077928E+01 	  +2.48804050418E+00 	  +1.49874671392E+01 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  4.735197727E-01 	 0.000000E+00 	  3.53251278E+01 	  +2.36848661031E+00 	  +1.42673703531E+01 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.725169276E-01 	 0.000000E+00 	  3.36281023E+01 	  +2.25468888984E+00 	  +1.35819110803E+01 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  4.458904948E-01 	 0.000000E+00 	  3.20126022E+01 	  +2.14636497531E+00 	  +1.68635950444E+01 
