Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.536529E+00 	  1.714329000E+00 	  3.295789002E-01 	 0.000000E+00 	  6.64185634E+02 	  +3.29875100000E+02 	  +1.79518300754E+03 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.405856528E-01 	 0.000000E+00 	  4.39543252E+02 	  +4.27883365705E+02 	  +1.75869332175E+03 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.823578033E-01 	 0.000000E+00 	  2.91288052E+02 	  +4.19186018691E+02 	  +1.53180418608E+03 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.905325459E-01 	 0.000000E+00 	  1.92746411E+02 	  +3.65106804146E+02 	  +1.24880427208E+03 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.685597965E-01 	 0.000000E+00 	  1.27541032E+02 	  +2.97653538831E+02 	  +9.77334811815E+02 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.620801654E-01 	 0.000000E+00 	  8.43943858E+01 	  +2.32948566772E+02 	  +7.43642916474E+02 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.820441973E-01 	 0.000000E+00 	  5.58440858E+01 	  +1.77247908791E+02 	  +5.55211590876E+02 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.582830610E-01 	 0.000000E+00 	  3.69522438E+01 	  +1.32335145322E+02 	  +4.07319187227E+02 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.403338000E-01 	 0.000000E+00 	  2.44514401E+01 	  +9.70848676791E+01 	  +2.95161249746E+02 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.946393484E-01 	 0.000000E+00 	  1.61796108E+01 	  +7.03519298236E+01 	  +2.11767530507E+02 
