True Cost 	Penalty 	Adjusted Cost
6.528388E-02	0.000000E+00	6.528388E-02
1.016660E+00	0.000000E+00	1.016660E+00
3.680311E-01	0.000000E+00	3.680311E-01
1.027168E+00	0.000000E+00	1.027168E+00
-5.977122E-01	0.000000E+00	-5.977122E-01
8.703653E-01	0.000000E+00	8.703653E-01
9.125274E-01	0.000000E+00	9.125274E-01
4.392884E-02	0.000000E+00	4.392884E-02
8.283498E-01	0.000000E+00	8.283498E-01
-8.023232E-01	0.000000E+00	-8.023232E-01
4.663022E-01	0.000000E+00	4.663022E-01
9.078515E-01	0.000000E+00	9.078515E-01
1.093548E+00	0.000000E+00	1.093548E+00
-8.687083E-01	0.000000E+00	-8.687083E-01
1.158802E+00	0.000000E+00	1.158802E+00
2.716993E-01	0.000000E+00	2.716993E-01
-1.737043E-01	0.000000E+00	-1.737043E-01
-5.540971E-01	0.000000E+00	-5.540971E-01
-4.662890E-01	0.000000E+00	-4.662890E-01
-6.338017E-01	0.000000E+00	-6.338017E-01
-4.715466E-01	0.000000E+00	-4.715466E-01
8.593131E-01	0.000000E+00	8.593131E-01
-8.761422E-01	0.000000E+00	-8.761422E-01
-3.450204E-01	0.000000E+00	-3.450204E-01
-3.671072E-01	0.000000E+00	-3.671072E-01
-3.397016E-01	0.000000E+00	-3.397016E-01
9.579884E-01	0.000000E+00	9.579884E-01
-5.695560E-01	0.000000E+00	-5.695560E-01
8.077144E-01	0.000000E+00	8.077144E-01
3.046566E-01	0.000000E+00	3.046566E-01
-8.807860E-01	0.000000E+00	-8.807860E-01
-5.234856E-01	0.000000E+00	-5.234856E-01
1.235227E-01	0.000000E+00	1.235227E-01
8.425033E-01	0.000000E+00	8.425033E-01
-8.654740E-01	0.000000E+00	-8.654740E-01
7.864499E-01	0.000000E+00	7.864499E-01
-4.140974E-02	0.000000E+00	-4.140974E-02
9.022783E-01	0.000000E+00	9.022783E-01
-7.660598E-01	0.000000E+00	-7.660598E-01
-5.199680E-01	0.000000E+00	-5.199680E-01
-1.640878E-01	0.000000E+00	-1.640878E-01
3.882701E-01	0.000000E+00	3.882701E-01
8.034748E-01	0.000000E+00	8.034748E-01
1.017103E+00	0.000000E+00	1.017103E+00
-8.790962E-01	0.000000E+00	-8.790962E-01
6.422869E-02	0.000000E+00	6.422869E-02
-5.978280E-01	0.000000E+00	-5.978280E-01
1.139776E+00	0.000000E+00	1.139776E+00
6.432491E-01	0.000000E+00	6.432491E-01
-9.330086E-01	0.000000E+00	-9.330086E-01
-9.330086E-01	0.000000E+00	-9.330086E-01
