Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.613336E+00 	  1.791136000E+00 	  3.740505903E-01 	 0.000000E+00 	  2.53944952E+01 	  +6.88266500000E-01 	  +5.02672935617E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.865425379E-01 	 0.000000E+00 	  2.48248517E+01 	  +6.55848619939E-01 	  +4.89822048352E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  4.339512086E-01 	 0.000000E+00 	  2.43252980E+01 	  +6.39081779951E-01 	  +5.31627873030E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.567224973E-01 	 0.000000E+00 	  2.37796385E+01 	  +6.93626774276E-01 	  +4.70504296197E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.317848576E-01 	 0.000000E+00 	  2.32462191E+01 	  +6.13877476728E-01 	  +4.35579830522E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.244308982E-01 	 0.000000E+00 	  2.27247653E+01 	  +5.68310745377E-01 	  +4.13737273206E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  4.335952861E-01 	 0.000000E+00 	  2.22150086E+01 	  +5.39812272401E-01 	  +4.36028861915E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  4.066279437E-01 	 0.000000E+00 	  2.17166866E+01 	  +5.68896606676E-01 	  +4.05177509445E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.862567013E-01 	 0.000000E+00 	  2.12295429E+01 	  +5.28644157207E-01 	  +3.85651462258E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.478899625E-01 	 0.000000E+00 	  2.07533267E+01 	  +5.03168086798E-01 	  +3.71830576136E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.980958613E-01 	 0.000000E+00 	  2.02877928E+01 	  +4.85135667609E-01 	  +3.60928790662E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  5.287903562E-01 	 0.000000E+00 	  1.98327017E+01 	  +4.70911864315E-01 	  +3.79933395386E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.246029183E-01 	 0.000000E+00 	  1.93878191E+01 	  +4.95707597081E-01 	  +3.57102102322E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.055347150E-01 	 0.000000E+00 	  1.89529160E+01 	  +4.65919098465E-01 	  +3.42003882699E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.347830923E-01 	 0.000000E+00 	  1.85277686E+01 	  +4.46220113693E-01 	  +3.30821211786E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.672283322E-01 	 0.000000E+00 	  1.81121579E+01 	  +4.31629832885E-01 	  +3.21661181411E+00 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.070072618E-01 	 0.000000E+00 	  1.77058702E+01 	  +4.19678536417E-01 	  +3.13584280356E+00 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  5.687868791E-01 	 0.000000E+00 	  1.73086962E+01 	  +4.09140422994E-01 	  +3.06123302105E+00 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.124018251E-01 	 0.000000E+00 	  1.69204315E+01 	  +3.99405917827E-01 	  +2.99045036010E+00 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.523742375E-01 	 0.000000E+00 	  1.65408762E+01 	  +3.90170745768E-01 	  +2.92232220665E+00 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  4.453596660E-01 	 0.000000E+00 	  1.61698351E+01 	  +3.81281913238E-01 	  +2.85625068900E+00 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  4.532628807E-01 	 0.000000E+00 	  1.58071171E+01 	  +3.72661414580E-01 	  +2.81489276307E+00 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.523029367E-01 	 0.000000E+00 	  1.54525355E+01 	  +3.67265353499E-01 	  +2.74054598665E+00 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  4.268155668E-01 	 0.000000E+00 	  1.51059077E+01 	  +3.57565163324E-01 	  +8.70767862914E+00 
25   	  4.31800000000E-01 	  +2.261111100000E+01 	 0.000000E+00 	  4.318000000E-01 	  5.500434572E-01 	 0.000000E+00 	  1.47670555E+01 	  +1.13611030297E+00 	  +5.59981571565E+00 
26   	  5.08000000000E-02 	  +2.438888900000E+01 	 0.000000E+00 	  5.080000000E-02 	  6.071881156E-01 	 0.000000E+00 	  1.44358043E+01 	  +7.30620478804E-01 	  +4.03147519493E+00 
27   	  0.00000000000E+00 	  +2.533333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.388381128E-01 	 0.000000E+00 	  1.41119837E+01 	  +5.25995583922E-01 	  +3.22639084123E+00 
28   	  0.00000000000E+00 	  +2.511111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.294185190E-01 	 0.000000E+00 	  1.37954269E+01 	  +4.20954427953E-01 	  +2.80001641264E+00 
29   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.239797208E-01 	 0.000000E+00 	  1.34859711E+01 	  +3.65324402791E-01 	  +2.56185365601E+00 
30   	  1.29540000000E+00 	  +2.494444400000E+01 	 0.000000E+00 	  1.295400000E+00 	  6.204898041E-01 	 0.000000E+00 	  1.31834569E+01 	  +3.34250775351E-01 	  +2.50867203295E+00 
31   	  1.11760000000E+00 	  +2.416666700000E+01 	 0.000000E+00 	  1.117600000E+00 	  5.923526796E-01 	 0.000000E+00 	  1.28877286E+01 	  +3.27312050065E-01 	  +2.44920108549E+00 
32   	  0.00000000000E+00 	  +2.288888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.494153475E-01 	 0.000000E+00 	  1.25986340E+01 	  +3.19552742560E-01 	  +2.31077500432E+00 
33   	  0.00000000000E+00 	  +2.200000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.207340823E-01 	 0.000000E+00 	  1.23160244E+01 	  +3.01491982200E-01 	  +2.21758555908E+00 
34   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.914051714E-01 	 0.000000E+00 	  1.20397541E+01 	  +2.89333346888E-01 	  +2.14735625242E+00 
35   	  0.00000000000E+00 	  +2.366666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.697230616E-01 	 0.000000E+00 	  1.17696811E+01 	  +2.80170372201E-01 	  +2.08904008627E+00 
36   	  0.00000000000E+00 	  +2.600000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.478892921E-01 	 0.000000E+00 	  1.15056664E+01 	  +2.72561731595E-01 	  +2.03715284590E+00 
37   	  0.00000000000E+00 	  +2.277777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.385634949E-01 	 0.000000E+00 	  1.12475739E+01 	  +2.65791887313E-01 	  +1.98896609969E+00 
38   	  0.00000000000E+00 	  +2.288888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.404532989E-01 	 0.000000E+00 	  1.09952709E+01 	  +2.59504854779E-01 	  +1.94311675210E+00 
39   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.679811503E-01 	 0.000000E+00 	  1.07486275E+01 	  +2.53522787871E-01 	  +1.89891828317E+00 
40   	  0.00000000000E+00 	  +1.972222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.473219556E-01 	 0.000000E+00 	  1.05075168E+01 	  +2.47756114792E-01 	  +1.85601956681E+00 
41   	  2.54000000000E-02 	  +2.488888900000E+01 	 0.000000E+00 	  2.540000000E-02 	  6.000549455E-01 	 0.000000E+00 	  1.02718146E+01 	  +2.42159023338E-01 	  +1.81423586158E+00 
42   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.019988827E-01 	 0.000000E+00 	  1.00413996E+01 	  +2.36707409879E-01 	  +1.77346508682E+00 
43   	  1.27000000000E-01 	  +1.961111100000E+01 	 0.000000E+00 	  1.270000000E-01 	  4.404164933E-01 	 0.000000E+00 	  9.81615323E+00 	  +2.31387955723E-01 	  +1.73364634474E+00 
44   	  2.28600000000E-01 	  +1.933333300000E+01 	 0.000000E+00 	  2.286000000E-01 	  4.319514570E-01 	 0.000000E+00 	  9.59595953E+00 	  +2.26192715402E-01 	  +1.69473936923E+00 
45   	  0.00000000000E+00 	  +2.038888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.580574698E-01 	 0.000000E+00 	  9.38070518E+00 	  +2.21116435302E-01 	  +1.65671434052E+00 
46   	  0.00000000000E+00 	  +2.383333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.566496048E-01 	 0.000000E+00 	  9.17027936E+00 	  +2.16155224775E-01 	  +1.61954683499E+00 
47   	  0.00000000000E+00 	  +2.588888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.229136766E-01 	 0.000000E+00 	  8.96457376E+00 	  +2.11305897213E-01 	  +1.58321531843E+00 
48   	  0.00000000000E+00 	  +2.750000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.789429210E-01 	 0.000000E+00 	  8.76348250E+00 	  +2.06565643003E-01 	  +1.54769989963E+00 
49   	  0.00000000000E+00 	  +2.866666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  7.214625862E-01 	 0.000000E+00 	  8.56690208E+00 	  +2.01931866892E-01 	  +1.51298170809E+00 
50   	  0.00000000000E+00 	  +2.755555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.765611824E-01 	 0.000000E+00 	  8.37473130E+00 	  +1.97402106805E-01 	  +1.47904258125E+00 
51   	  7.11200000000E-01 	  +2.494444400000E+01 	 0.000000E+00 	  7.112000000E-01 	  5.830910991E-01 	 0.000000E+00 	  8.18687125E+00 	  +1.92973993031E-01 	  +1.44586490493E+00 
52   	  0.00000000000E+00 	  +2.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.203479779E-01 	 0.000000E+00 	  8.00322524E+00 	  +1.88645227408E-01 	  +1.41343152989E+00 
53   	  1.01600000000E-01 	  +2.611111100000E+01 	 0.000000E+00 	  1.016000000E-01 	  6.182407279E-01 	 0.000000E+00 	  7.82369873E+00 	  +1.84413572439E-01 	  +1.38172572618E+00 
54   	  7.62000000000E-01 	  +2.477777800000E+01 	 0.000000E+00 	  7.620000000E-01 	  5.717817414E-01 	 0.000000E+00 	  7.64819932E+00 	  +1.80276845329E-01 	  +1.35073115629E+00 
