Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 3.479652E+00 	  3.657452000E+00 	  3.496124510E-01 	 0.000000E+00 	  6.70578126E+00 	  +2.87132600000E+01 	  +2.26440058382E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.612882524E-01 	 0.000000E+00 	  3.97095831E+00 	  +3.07985170966E+01 	  +2.32062354768E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  4.055995354E-01 	 0.000000E+00 	  3.03591072E+00 	  +3.15632156777E+01 	  +2.29633191805E+01 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.203497116E-01 	 0.000000E+00 	  1.42212744E+00 	  +3.12328208810E+01 	  +2.19998012232E+01 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.970413422E-01 	 0.000000E+00 	  6.66174554E-01 	  +2.99223228846E+01 	  +2.05475112661E+01 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.901678448E-01 	 0.000000E+00 	  3.12059610E-01 	  +2.79470373547E+01 	  +1.89553757829E+01 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  4.052668667E-01 	 0.000000E+00 	  1.46179706E-01 	  +2.57815454249E+01 	  +1.75262153478E+01 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.800614028E-01 	 0.000000E+00 	  6.84757198E-02 	  +2.38377187713E+01 	  +1.60179281959E+01 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.610210906E-01 	 0.000000E+00 	  3.20764375E-02 	  +2.17862704558E+01 	  +1.46162566496E+01 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.186276178E-01 	 0.000000E+00 	  1.50257324E-02 	  +1.98798319311E+01 	  +1.33264145326E+01 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.655533754E-01 	 0.000000E+00 	  7.03858197E-03 	  +1.81254946122E+01 	  +1.21453344882E+01 
