Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.336514E+00 	  1.514314000E+00 	  2.791106116E-01 	 0.000000E+00 	  5.45498171E+00 	  +5.65766200000E+00 	  +2.08540519458E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  2.884319045E-01 	 0.000000E+00 	  5.36920421E+00 	  +3.36180643070E+00 	  +1.30992435919E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.238075019E-01 	 0.000000E+00 	  5.32393766E+00 	  +2.11168177095E+00 	  +9.55936998055E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.154174882E-01 	 0.000000E+00 	  5.03561864E+00 	  +1.54103152508E+00 	  +6.21954188847E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.968094174E-01 	 0.000000E+00 	  4.76291360E+00 	  +1.00262989519E+00 	  +4.33596451215E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.913220097E-01 	 0.000000E+00 	  4.50497697E+00 	  +6.98985186099E-01 	  +3.25340344263E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.235419182E-01 	 0.000000E+00 	  4.26100895E+00 	  +5.24469424145E-01 	  +3.22627278540E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.034193155E-01 	 0.000000E+00 	  4.03025307E+00 	  +5.20095788836E-01 	  +2.55279307422E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  2.882186178E-01 	 0.000000E+00 	  3.81199383E+00 	  +4.11526555869E-01 	  +2.14118566359E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.342083787E-01 	 0.000000E+00 	  3.60555447E+00 	  +3.45172811111E-01 	  +1.87540602974E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.716712233E-01 	 0.000000E+00 	  3.41029487E+00 	  +3.02327435806E-01 	  +1.69172791995E+00 
