Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 5.182346E-01 	  6.960346000E-01 	  3.226158918E-01 	 0.000000E+00 	  8.88060134E+00 	  +6.88266500000E-01 	  +5.07181165052E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.333901050E-01 	 0.000000E+00 	  8.34052446E+00 	  +5.89154354065E-01 	  +4.56950509058E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.742797359E-01 	 0.000000E+00 	  7.83329254E+00 	  +5.30805165007E-01 	  +4.46287506009E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.801690723E-01 	 0.000000E+00 	  7.35690812E+00 	  +5.18418753392E-01 	  +3.99382078722E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.586605409E-01 	 0.000000E+00 	  6.90949517E+00 	  +4.63932233347E-01 	  +3.65876323557E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.523178049E-01 	 0.000000E+00 	  6.48929181E+00 	  +4.25011108310E-01 	  +3.39326934879E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.739727554E-01 	 0.000000E+00 	  6.09464325E+00 	  +3.94170672948E-01 	  +3.33555154013E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.507136203E-01 	 0.000000E+00 	  5.72399539E+00 	  +3.87466027623E-01 	  +3.04358798958E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.331435731E-01 	 0.000000E+00 	  5.37588861E+00 	  +3.53550809770E-01 	  +2.81693377477E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.863018090E-01 	 0.000000E+00 	  5.04895206E+00 	  +3.27222088057E-01 	  +2.62624045200E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.296040286E-01 	 0.000000E+00 	  4.74189827E+00 	  +3.05070673703E-01 	  +2.45748650680E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  4.560778054E-01 	 0.000000E+00 	  4.45351807E+00 	  +2.85467792438E-01 	  +2.46029811560E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.524661709E-01 	 0.000000E+00 	  4.18267581E+00 	  +2.85794395964E-01 	  +2.23472048612E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.360199854E-01 	 0.000000E+00 	  3.92830492E+00 	  +2.59590733102E-01 	  +2.06339371113E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.612464964E-01 	 0.000000E+00 	  3.68940368E+00 	  +2.39688985481E-01 	  +1.92138869407E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.892302779E-01 	 0.000000E+00 	  3.46503130E+00 	  +2.23193326757E-01 	  +1.79683503374E+00 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.235393131E-01 	 0.000000E+00 	  3.25430421E+00 	  +2.08724861373E-01 	  +1.68396720105E+00 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  4.905745132E-01 	 0.000000E+00 	  3.05639256E+00 	  +1.95613851019E-01 	  +1.57988067860E+00 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.281920844E-01 	 0.000000E+00 	  2.87051698E+00 	  +1.83522899673E-01 	  +1.48301831808E+00 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.764187302E-01 	 0.000000E+00 	  2.69594548E+00 	  +1.72271125085E-01 	  +1.39246364633E+00 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.841194467E-01 	 0.000000E+00 	  2.53199062E+00 	  +1.61752067435E-01 	  +1.30761054522E+00 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  3.909359116E-01 	 0.000000E+00 	  2.37800672E+00 	  +1.51895318521E-01 	  +1.23820145082E+00 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.901079669E-01 	 0.000000E+00 	  2.23338741E+00 	  +1.43832584139E-01 	  +1.15804331629E+00 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  3.681252971E-01 	 0.000000E+00 	  2.09756317E+00 	  +1.34521214311E-01 	  +7.89217111445E+00 
25   	  4.31800000000E-01 	  +2.261111100000E+01 	 0.000000E+00 	  4.318000000E-01 	  4.744084492E-01 	 0.000000E+00 	  1.96999913E+00 	  +9.16774378762E-01 	  +4.19268912583E+00 
26   	  5.08000000000E-02 	  +2.438888900000E+01 	 0.000000E+00 	  5.080000000E-02 	  5.236952982E-01 	 0.000000E+00 	  1.85019295E+00 	  +4.87033278034E-01 	  +2.43626891765E+00 
27   	  0.00000000000E+00 	  +2.533333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.509931887E-01 	 0.000000E+00 	  1.73767282E+00 	  +2.83003104100E-01 	  +1.58790095443E+00 
28   	  0.00000000000E+00 	  +2.511111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.428688581E-01 	 0.000000E+00 	  1.63199563E+00 	  +1.84454555017E-01 	  +1.16478734504E+00 
29   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.381779345E-01 	 0.000000E+00 	  1.53274525E+00 	  +1.35304617595E-01 	  +9.41664306915E-01 
30   	  1.29540000000E+00 	  +2.494444400000E+01 	 0.000000E+00 	  1.295400000E+00 	  5.351679069E-01 	 0.000000E+00 	  1.43953081E+00 	  +1.09386086218E-01 	  +9.14154537011E-01 
31   	  1.11760000000E+00 	  +2.416666700000E+01 	 0.000000E+00 	  1.117600000E+00 	  5.108998433E-01 	 0.000000E+00 	  1.35198524E+00 	  +1.06190482392E-01 	  +8.64171575821E-01 
32   	  0.00000000000E+00 	  +2.288888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.738667092E-01 	 0.000000E+00 	  1.26976378E+00 	  +1.00384336335E-01 	  +7.33104619575E-01 
33   	  0.00000000000E+00 	  +2.200000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.491293283E-01 	 0.000000E+00 	  1.19254266E+00 	  +8.51592701719E-02 	  +6.51906051277E-01 
34   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.100826245E-01 	 0.000000E+00 	  1.12001776E+00 	  +7.57270409502E-02 	  +5.95184746852E-01 
35   	  0.00000000000E+00 	  +2.366666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.913819637E-01 	 0.000000E+00 	  1.05190348E+00 	  +6.91381520536E-02 	  +5.51025161783E-01 
36   	  0.00000000000E+00 	  +2.600000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.587997644E-01 	 0.000000E+00 	  9.87931606E-01 	  +6.40084639639E-02 	  +5.13800681568E-01 
37   	  0.00000000000E+00 	  +2.277777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.645070659E-01 	 0.000000E+00 	  9.27850200E-01 	  +5.96843750371E-02 	  +4.80821811418E-01 
38   	  0.00000000000E+00 	  +2.288888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.661370080E-01 	 0.000000E+00 	  8.71422665E-01 	  +5.58534668174E-02 	  +4.50772782187E-01 
39   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.036303111E-01 	 0.000000E+00 	  8.18426791E-01 	  +5.23628962625E-02 	  +4.22982210258E-01 
40   	  0.00000000000E+00 	  +1.972222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.858119072E-01 	 0.000000E+00 	  7.68653879E-01 	  +4.91346737688E-02 	  +3.97082738066E-01 
41   	  2.54000000000E-02 	  +2.488888900000E+01 	 0.000000E+00 	  2.540000000E-02 	  5.175429912E-01 	 0.000000E+00 	  7.21907924E-01 	  +4.61261261607E-02 	  +3.72852091830E-01 
42   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.192196228E-01 	 0.000000E+00 	  6.78004841E-01 	  +4.33114335588E-02 	  +3.50138757248E-01 
43   	  1.27000000000E-01 	  +1.961111100000E+01 	 0.000000E+00 	  1.270000000E-01 	  3.798559966E-01 	 0.000000E+00 	  6.36771740E-01 	  +4.06729956816E-02 	  +3.28827129465E-01 
44   	  2.28600000000E-01 	  +1.933333300000E+01 	 0.000000E+00 	  2.286000000E-01 	  3.725549648E-01 	 0.000000E+00 	  5.98046243E-01 	  +3.81973835797E-02 	  +3.08821083570E-01 
45   	  0.00000000000E+00 	  +2.038888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.950712095E-01 	 0.000000E+00 	  5.61675852E-01 	  +3.58734311424E-02 	  +2.90036146369E-01 
46   	  0.00000000000E+00 	  +2.383333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.801062031E-01 	 0.000000E+00 	  5.27517338E-01 	  +3.36913257518E-02 	  +2.72395689525E-01 
47   	  0.00000000000E+00 	  +2.588888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.372584792E-01 	 0.000000E+00 	  4.95436187E-01 	  +3.16421660681E-02 	  +2.55829007581E-01 
48   	  0.00000000000E+00 	  +2.750000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.855832917E-01 	 0.000000E+00 	  4.65306062E-01 	  +2.97177387684E-02 	  +2.40270283925E-01 
