True Cost 	Penalty 	Adjusted Cost
9.092394E+01	0.000000E+00	9.092394E+01
9.843181E+01	0.000000E+00	9.843181E+01
1.127197E+02	0.000000E+00	1.127197E+02
5.437557E+00	0.000000E+00	5.437557E+00
1.436313E+02	0.000000E+00	1.436313E+02
1.234853E+02	0.000000E+00	1.234853E+02
1.589120E+01	0.000000E+00	1.589120E+01
4.891393E+01	0.000000E+00	4.891393E+01
2.622134E+01	0.000000E+00	2.622134E+01
8.015409E-01	0.000000E+00	8.015409E-01
8.599977E+01	0.000000E+00	8.599977E+01
4.000920E+01	0.000000E+00	4.000920E+01
2.463212E+00	0.000000E+00	2.463212E+00
7.688528E+00	0.000000E+00	7.688528E+00
4.863459E+00	0.000000E+00	4.863459E+00
1.439649E+00	0.000000E+00	1.439649E+00
2.562039E+01	0.000000E+00	2.562039E+01
5.281081E+00	0.000000E+00	5.281081E+00
-9.251372E-02	0.000000E+00	-9.251372E-02
7.948448E-01	0.000000E+00	7.948448E-01
1.745102E+00	0.000000E+00	1.745102E+00
9.976283E-01	0.000000E+00	9.976283E-01
2.702624E+00	0.000000E+00	2.702624E+00
1.694170E+00	0.000000E+00	1.694170E+00
4.140746E-01	0.000000E+00	4.140746E-01
-5.650212E-02	0.000000E+00	-5.650212E-02
1.138193E+00	0.000000E+00	1.138193E+00
9.080364E-01	0.000000E+00	9.080364E-01
7.817515E-01	0.000000E+00	7.817515E-01
1.722990E+00	0.000000E+00	1.722990E+00
1.182253E+00	0.000000E+00	1.182253E+00
9.361892E-01	0.000000E+00	9.361892E-01
3.462655E-02	0.000000E+00	3.462655E-02
2.104101E+00	0.000000E+00	2.104101E+00
1.496852E+00	0.000000E+00	1.496852E+00
-5.009168E-01	0.000000E+00	-5.009168E-01
8.254285E-02	0.000000E+00	8.254285E-02
-3.074222E-02	0.000000E+00	-3.074222E-02
-4.012463E-01	0.000000E+00	-4.012463E-01
3.356277E+00	0.000000E+00	3.356277E+00
8.118195E-01	0.000000E+00	8.118195E-01
2.607960E-01	0.000000E+00	2.607960E-01
4.692966E-01	0.000000E+00	4.692966E-01
1.124210E+00	0.000000E+00	1.124210E+00
-2.496112E-01	0.000000E+00	-2.496112E-01
-3.857625E-01	0.000000E+00	-3.857625E-01
1.094377E-02	0.000000E+00	1.094377E-02
5.811647E-01	0.000000E+00	5.811647E-01
3.423840E+00	0.000000E+00	3.423840E+00
6.156570E-01	0.000000E+00	6.156570E-01
6.236626E-01	0.000000E+00	6.236626E-01
-3.253363E-01	0.000000E+00	-3.253363E-01
8.241127E-01	0.000000E+00	8.241127E-01
-4.805619E-01	0.000000E+00	-4.805619E-01
2.466129E+00	0.000000E+00	2.466129E+00
2.998302E+00	0.000000E+00	2.998302E+00
8.116160E-01	0.000000E+00	8.116160E-01
-5.768674E-01	0.000000E+00	-5.768674E-01
3.397212E+00	0.000000E+00	3.397212E+00
-1.547121E-01	0.000000E+00	-1.547121E-01
-2.096360E-01	0.000000E+00	-2.096360E-01
-6.012741E-01	0.000000E+00	-6.012741E-01
-3.400218E-01	0.000000E+00	-3.400218E-01
