Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.066271E+00 	  1.244071000E+00 	  3.161680997E-01 	 0.000000E+00 	  2.53944952E+01 	  +6.88266500000E-01 	  +3.17066348277E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.267269798E-01 	 0.000000E+00 	  2.48248517E+01 	  +8.66136443602E-01 	  +3.71795106279E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.667993917E-01 	 0.000000E+00 	  2.42679864E+01 	  +1.01564007928E+00 	  +4.44529471886E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.705724268E-01 	 0.000000E+00 	  2.37236125E+01 	  +1.21432999102E+00 	  +4.33076891543E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.494937643E-01 	 0.000000E+00 	  2.31914499E+01 	  +1.18304474974E+00 	  +4.22365973088E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.432777940E-01 	 0.000000E+00 	  2.26712246E+01 	  +1.15378552097E+00 	  +4.12221407962E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.664985465E-01 	 0.000000E+00 	  2.21626689E+01 	  +1.12607341085E+00 	  +4.36445860962E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.437042678E-01 	 0.000000E+00 	  2.16655210E+01 	  +1.19224783044E+00 	  +4.16009912886E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.264853750E-01 	 0.000000E+00 	  2.11795250E+01 	  +1.13642254502E+00 	  +3.99516929219E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.785811919E-01 	 0.000000E+00 	  2.07044308E+01 	  +1.09136833383E+00 	  +3.85737899059E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.210179746E-01 	 0.000000E+00 	  2.02399938E+01 	  +1.05372788336E+00 	  +3.73844709669E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  4.469626473E-01 	 0.000000E+00 	  1.97859749E+01 	  +1.02123902159E+00 	  +3.91261260499E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.434231948E-01 	 0.000000E+00 	  1.93421404E+01 	  +1.06881615955E+00 	  +3.72486821797E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.273057023E-01 	 0.000000E+00 	  1.89082620E+01 	  +1.01752965231E+00 	  +3.57405993512E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.520280369E-01 	 0.000000E+00 	  1.84841162E+01 	  +9.76333054026E-01 	  +3.44864777352E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.794525354E-01 	 0.000000E+00 	  1.80694848E+01 	  +9.42073964653E-01 	  +3.34085668238E+00 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.130758711E-01 	 0.000000E+00 	  1.76641542E+01 	  +9.12628458109E-01 	  +3.24544448174E+00 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  4.807699048E-01 	 0.000000E+00 	  1.72679160E+01 	  +8.86564517680E-01 	  +3.15887307349E+00 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.176356523E-01 	 0.000000E+00 	  1.68805661E+01 	  +8.62915634073E-01 	  +3.07875092557E+00 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.668970389E-01 	 0.000000E+00 	  1.65019051E+01 	  +8.41028507724E-01 	  +3.00345803635E+00 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.764424463E-01 	 0.000000E+00 	  1.61317382E+01 	  +8.20460599571E-01 	  +2.93189364996E+00 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  3.831226775E-01 	 0.000000E+00 	  1.57698747E+01 	  +8.00911213945E-01 	  +2.91514730129E+00 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.823112801E-01 	 0.000000E+00 	  1.54161285E+01 	  +7.96336580605E-01 	  +2.83205309617E+00 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  3.607679553E-01 	 0.000000E+00 	  1.50703175E+01 	  +7.73637571486E-01 	  +6.04149553271E+00 
25   	  4.31800000000E-01 	  +2.261111100000E+01 	 0.000000E+00 	  4.318000000E-01 	  4.649269354E-01 	 0.000000E+00 	  1.47724611E+01 	  +1.65036733894E+00 	  +4.91021650829E+00 
26   	  5.08000000000E-02 	  +2.438888900000E+01 	 0.000000E+00 	  5.080000000E-02 	  5.132287387E-01 	 0.000000E+00 	  1.44410887E+01 	  +1.34133360002E+00 	  +4.11900118591E+00 
27   	  0.00000000000E+00 	  +2.533333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.399810544E-01 	 0.000000E+00 	  1.41171495E+01 	  +1.12519573829E+00 	  +3.56846227966E+00 
28   	  0.00000000000E+00 	  +2.511111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.320190964E-01 	 0.000000E+00 	  1.38004768E+01 	  +9.74803931363E-01 	  +3.18023215793E+00 
29   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.274219255E-01 	 0.000000E+00 	  1.34909077E+01 	  +8.68750337609E-01 	  +2.90158527974E+00 
30   	  1.29540000000E+00 	  +2.494444400000E+01 	 0.000000E+00 	  1.295400000E+00 	  5.244720562E-01 	 0.000000E+00 	  1.31882828E+01 	  +7.92631816230E-01 	  +2.81937643460E+00 
31   	  1.11760000000E+00 	  +2.416666700000E+01 	 0.000000E+00 	  1.117600000E+00 	  5.006890135E-01 	 0.000000E+00 	  1.28924462E+01 	  +7.70174662656E-01 	  +2.75065821296E+00 
32   	  0.00000000000E+00 	  +2.288888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.643960226E-01 	 0.000000E+00 	  1.26032458E+01 	  +7.51402769511E-01 	  +2.56246197191E+00 
33   	  0.00000000000E+00 	  +2.200000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.401530422E-01 	 0.000000E+00 	  1.23205327E+01 	  +6.99992828403E-01 	  +2.41989136995E+00 
34   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.998881275E-01 	 0.000000E+00 	  1.20441614E+01 	  +6.61046533782E-01 	  +2.30837056078E+00 
35   	  0.00000000000E+00 	  +2.366666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.815612177E-01 	 0.000000E+00 	  1.17739895E+01 	  +6.30582172751E-01 	  +2.21808662730E+00 
36   	  0.00000000000E+00 	  +2.600000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.476316081E-01 	 0.000000E+00 	  1.15098781E+01 	  +6.05919131250E-01 	  +2.14243075947E+00 
37   	  0.00000000000E+00 	  +2.277777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.552234408E-01 	 0.000000E+00 	  1.12516912E+01 	  +5.85252067511E-01 	  +2.07694966196E+00 
38   	  0.00000000000E+00 	  +2.288888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.568208069E-01 	 0.000000E+00 	  1.09992958E+01 	  +5.67364465996E-01 	  +2.01864018314E+00 
39   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.955633671E-01 	 0.000000E+00 	  1.07525621E+01 	  +5.51435949805E-01 	  +1.96547482234E+00 
40   	  0.00000000000E+00 	  +1.972222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.781010813E-01 	 0.000000E+00 	  1.05113631E+01 	  +5.36912662559E-01 	  +1.91608254440E+00 
41   	  2.54000000000E-02 	  +2.488888900000E+01 	 0.000000E+00 	  2.540000000E-02 	  5.071993916E-01 	 0.000000E+00 	  1.02755747E+01 	  +5.23420075852E-01 	  +1.86953406623E+00 
42   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.088425141E-01 	 0.000000E+00 	  1.00450753E+01 	  +5.10704335581E-01 	  +1.82519741989E+00 
43   	  1.27000000000E-01 	  +1.961111100000E+01 	 0.000000E+00 	  1.270000000E-01 	  3.722642054E-01 	 0.000000E+00 	  9.81974651E+00 	  +4.98592805804E-01 	  +1.78264078917E+00 
44   	  2.28600000000E-01 	  +1.933333300000E+01 	 0.000000E+00 	  2.286000000E-01 	  3.651090918E-01 	 0.000000E+00 	  9.59947221E+00 	  +4.86967526432E-01 	  +1.74156714631E+00 
45   	  0.00000000000E+00 	  +2.038888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.871753274E-01 	 0.000000E+00 	  9.38413906E+00 	  +4.75747357799E-01 	  +1.70177028002E+00 
46   	  0.00000000000E+00 	  +2.383333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.705108141E-01 	 0.000000E+00 	  9.17363621E+00 	  +4.64875968760E-01 	  +1.66310521316E+00 
47   	  0.00000000000E+00 	  +2.588888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.265208464E-01 	 0.000000E+00 	  8.96785531E+00 	  +4.54313755620E-01 	  +1.62546830005E+00 
48   	  0.00000000000E+00 	  +2.750000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.738798406E-01 	 0.000000E+00 	  8.76669045E+00 	  +4.44032405282E-01 	  +1.58878383519E+00 
49   	  0.00000000000E+00 	  +2.866666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.098197965E-01 	 0.000000E+00 	  8.57003806E+00 	  +4.34011237125E-01 	  +1.55299504213E+00 
50   	  0.00000000000E+00 	  +2.755555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.718666643E-01 	 0.000000E+00 	  8.37779694E+00 	  +4.24234741415E-01 	  +1.51805800888E+00 
51   	  7.11200000000E-01 	  +2.494444400000E+01 	 0.000000E+00 	  7.112000000E-01 	  4.928606170E-01 	 0.000000E+00 	  8.18986813E+00 	  +4.14690922621E-01 	  +1.48393760537E+00 
52   	  0.00000000000E+00 	  +2.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.243521769E-01 	 0.000000E+00 	  8.00615489E+00 	  +4.05370184199E-01 	  +1.45060473443E+00 
