True Cost 	Penalty 	Adjusted Cost
4.758924E+06	0.000000E+00	4.758924E+06
2.800216E+06	0.000000E+00	2.800216E+06
3.948450E+06	0.000000E+00	3.948450E+06
2.627334E+36	0.000000E+00	2.627334E+36
6.611582E+06	0.000000E+00	6.611582E+06
4.951465E+05	0.000000E+00	4.951465E+05
3.413135E+06	0.000000E+00	3.413135E+06
2.135535E+05	0.000000E+00	2.135535E+05
1.289160E+05	0.000000E+00	1.289160E+05
1.251941E+05	0.000000E+00	1.251941E+05
2.565165E+05	0.000000E+00	2.565165E+05
3.545459E+06	0.000000E+00	3.545459E+06
1.450991E+05	0.000000E+00	1.450991E+05
7.162686E+04	0.000000E+00	7.162686E+04
1.557997E+04	0.000000E+00	1.557997E+04
6.066626E+04	0.000000E+00	6.066626E+04
7.337668E+03	0.000000E+00	7.337668E+03
6.793211E+03	0.000000E+00	6.793211E+03
7.478256E+03	0.000000E+00	7.478256E+03
8.752017E+03	0.000000E+00	8.752017E+03
1.620473E+04	0.000000E+00	1.620473E+04
5.639792E+03	0.000000E+00	5.639792E+03
5.541883E+03	0.000000E+00	5.541883E+03
6.230616E+05	0.000000E+00	6.230616E+05
4.235708E+04	0.000000E+00	4.235708E+04
6.454326E+03	0.000000E+00	6.454326E+03
5.418620E+03	0.000000E+00	5.418620E+03
2.705281E+04	0.000000E+00	2.705281E+04
5.311876E+03	0.000000E+00	5.311876E+03
5.314637E+03	0.000000E+00	5.314637E+03
5.569087E+04	0.000000E+00	5.569087E+04
5.555702E+03	0.000000E+00	5.555702E+03
5.384408E+03	0.000000E+00	5.384408E+03
5.290278E+03	0.000000E+00	5.290278E+03
5.258442E+03	0.000000E+00	5.258442E+03
5.272073E+03	0.000000E+00	5.272073E+03
7.042655E+04	0.000000E+00	7.042655E+04
5.040525E+03	0.000000E+00	5.040525E+03
4.851718E+03	0.000000E+00	4.851718E+03
2.390646E+04	0.000000E+00	2.390646E+04
4.645521E+03	0.000000E+00	4.645521E+03
3.383772E+05	0.000000E+00	3.383772E+05
4.664932E+03	0.000000E+00	4.664932E+03
5.189555E+03	0.000000E+00	5.189555E+03
6.259060E+03	0.000000E+00	6.259060E+03
4.673330E+03	0.000000E+00	4.673330E+03
4.661125E+03	0.000000E+00	4.661125E+03
1.434052E+04	0.000000E+00	1.434052E+04
1.201339E+05	0.000000E+00	1.201339E+05
4.578590E+03	0.000000E+00	4.578590E+03
2.555864E+04	0.000000E+00	2.555864E+04
4.606965E+03	0.000000E+00	4.606965E+03
4.546335E+03	0.000000E+00	4.546335E+03
4.591728E+03	0.000000E+00	4.591728E+03
4.620965E+03	0.000000E+00	4.620965E+03
1.397255E+05	0.000000E+00	1.397255E+05
4.542208E+03	0.000000E+00	4.542208E+03
4.595522E+03	0.000000E+00	4.595522E+03
1.832511E+04	0.000000E+00	1.832511E+04
4.545334E+03	0.000000E+00	4.545334E+03
4.542382E+03	0.000000E+00	4.542382E+03
4.526776E+03	0.000000E+00	4.526776E+03
5.536457E+03	0.000000E+00	5.536457E+03
4.532150E+03	0.000000E+00	4.532150E+03
1.493594E+05	0.000000E+00	1.493594E+05
4.497010E+03	0.000000E+00	4.497010E+03
6.049081E+03	0.000000E+00	6.049081E+03
4.516290E+03	0.000000E+00	4.516290E+03
4.207217E+03	0.000000E+00	4.207217E+03
4.204695E+03	0.000000E+00	4.204695E+03
3.711324E+03	0.000000E+00	3.711324E+03
3.407557E+03	0.000000E+00	3.407557E+03
3.406560E+03	0.000000E+00	3.406560E+03
3.327937E+03	0.000000E+00	3.327937E+03
1.259527E+04	0.000000E+00	1.259527E+04
3.356546E+03	0.000000E+00	3.356546E+03
3.930967E+03	0.000000E+00	3.930967E+03
4.899762E+05	0.000000E+00	4.899762E+05
3.334656E+03	0.000000E+00	3.334656E+03
3.436620E+03	0.000000E+00	3.436620E+03
3.205573E+03	0.000000E+00	3.205573E+03
3.311293E+03	0.000000E+00	3.311293E+03
6.551886E+04	0.000000E+00	6.551886E+04
3.462111E+03	0.000000E+00	3.462111E+03
3.101031E+03	0.000000E+00	3.101031E+03
1.280911E+04	0.000000E+00	1.280911E+04
2.826279E+03	0.000000E+00	2.826279E+03
3.883312E+04	0.000000E+00	3.883312E+04
3.153475E+03	0.000000E+00	3.153475E+03
3.112749E+03	0.000000E+00	3.112749E+03
2.980603E+03	0.000000E+00	2.980603E+03
2.222183E+03	0.000000E+00	2.222183E+03
1.899700E+03	0.000000E+00	1.899700E+03
1.475346E+03	0.000000E+00	1.475346E+03
6.770533E+04	0.000000E+00	6.770533E+04
1.823506E+03	0.000000E+00	1.823506E+03
3.427543E+03	0.000000E+00	3.427543E+03
1.060251E+05	0.000000E+00	1.060251E+05
8.332523E+04	0.000000E+00	8.332523E+04
2.207826E+03	0.000000E+00	2.207826E+03
5.592641E+05	0.000000E+00	5.592641E+05
1.560868E+03	0.000000E+00	1.560868E+03
1.486502E+03	0.000000E+00	1.486502E+03
1.824894E+03	0.000000E+00	1.824894E+03
1.417695E+03	0.000000E+00	1.417695E+03
1.671884E+03	0.000000E+00	1.671884E+03
1.447402E+03	0.000000E+00	1.447402E+03
1.904814E+03	0.000000E+00	1.904814E+03
1.316251E+03	0.000000E+00	1.316251E+03
1.456878E+03	0.000000E+00	1.456878E+03
1.323666E+03	0.000000E+00	1.323666E+03
2.766815E+05	0.000000E+00	2.766815E+05
3.040468E+04	0.000000E+00	3.040468E+04
3.535630E+05	0.000000E+00	3.535630E+05
9.948825E+02	0.000000E+00	9.948825E+02
1.027895E+03	0.000000E+00	1.027895E+03
9.783466E+02	0.000000E+00	9.783466E+02
9.245491E+02	0.000000E+00	9.245491E+02
