Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.784670E-01 	  3.562670000E-01 	  2.679314122E-01 	 0.000000E+00 	  1.35109951E+01 	  +1.07166700000E+00 	  +5.15209961240E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  2.768793600E-01 	 0.000000E+00 	  1.31093460E+01 	  +8.00788992777E-01 	  +4.17002500818E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.108380609E-01 	 0.000000E+00 	  1.27196370E+01 	  +6.48145489679E-01 	  +3.69671496484E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.987787983E-01 	 0.000000E+00 	  1.23415131E+01 	  +5.74579079596E-01 	  +3.30395006022E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.809160354E-01 	 0.000000E+00 	  1.19746299E+01 	  +5.13531771501E-01 	  +3.05325704322E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.756484145E-01 	 0.000000E+00 	  1.16186533E+01 	  +4.74566645886E-01 	  +2.88030333619E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.105831146E-01 	 0.000000E+00 	  1.12732589E+01 	  +4.47684513306E-01 	  +2.80832893499E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  2.912664812E-01 	 0.000000E+00 	  1.09381324E+01 	  +4.36497557971E-01 	  +2.67597322550E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  2.766746161E-01 	 0.000000E+00 	  1.06129683E+01 	  +4.15925557571E-01 	  +2.57008034568E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.208223521E-01 	 0.000000E+00 	  1.02974705E+01 	  +3.99466665283E-01 	  +2.47947870029E+00 
