Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.175925E+00 	  1.353724522E+00 	  4.393848135E-01 	 4.809590E+01 	  3.92061268E+02 	  +4.81271400000E+02 	  +2.44645034571E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 1.218224E+00 	  2.793024000E+00 	  4.540586896E-01 	 4.687767E+01 	  3.77857935E+02 	  +4.93083934945E+02 	  +2.50222401259E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 1.366272E+00 	  3.499872022E+00 	  5.097480816E-01 	 4.551140E+01 	  3.64203063E+02 	  +5.04325160086E+02 	  +2.55758750215E+01 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 1.691978E+00 	  1.691977761E+00 	  6.539634395E-01 	 4.381942E+01 	  3.51039112E+02 	  +5.15483713673E+02 	  +2.60774618616E+01 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 1.632759E+00 	  1.632758522E+00 	  6.246700219E-01 	 4.218666E+01 	  3.38332170E+02 	  +5.25593234731E+02 	  +2.65496856054E+01 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 1.615839E+00 	  1.615838761E+00 	  6.160315699E-01 	 4.057082E+01 	  3.26094704E+02 	  +5.35110940340E+02 	  +2.69966780096E+01 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 1.370502E+00 	  3.072302000E+00 	  5.093299913E-01 	 3.920032E+01 	  3.14317666E+02 	  +5.44120106372E+02 	  +2.74398077417E+01 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 1.290133E+00 	  1.391733022E+00 	  4.776523493E-01 	 3.791019E+01 	  3.02952499E+02 	  +5.53051419954E+02 	  +2.78355625260E+01 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 1.226684E+00 	  1.226683880E+00 	  4.537229269E-01 	 3.668351E+01 	  2.91995026E+02 	  +5.61027887844E+02 	  +2.82061422813E+01 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 1.417031E+00 	  1.417031380E+00 	  5.261214732E-01 	 3.526647E+01 	  2.81441321E+02 	  +5.68496951106E+02 	  +2.85575630320E+01 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 1.556620E+00 	  1.556619522E+00 	  5.850966761E-01 	 3.370985E+01 	  2.71266018E+02 	  +5.75579863166E+02 	  +2.88891937820E+01 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 1.636988E+00 	  3.262588500E+00 	  6.211524805E-01 	 3.207287E+01 	  2.61477636E+02 	  +5.82263906250E+02 	  +2.92278957789E+01 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 1.628529E+00 	  1.628528620E+00 	  6.162336362E-01 	 3.044434E+01 	  2.52022044E+02 	  +5.89090470857E+02 	  +2.95200539330E+01 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 1.581999E+00 	  1.581999239E+00 	  5.938348507E-01 	 2.886234E+01 	  2.42909056E+02 	  +5.94978940757E+02 	  +2.97928554840E+01 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 1.658138E+00 	  1.658138239E+00 	  6.281919487E-01 	 2.720420E+01 	  2.34129372E+02 	  +6.00477276844E+02 	  +3.00488004131E+01 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 1.738507E+00 	  1.738507141E+00 	  6.663042952E-01 	 2.546569E+01 	  2.25666155E+02 	  +6.05635866431E+02 	  +3.02882508475E+01 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 1.831566E+00 	  1.831565978E+00 	  7.130312835E-01 	 2.363413E+01 	  2.17509540E+02 	  +6.10462008218E+02 	  +3.05124418963E+01 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 1.746967E+00 	  2.356567022E+00 	  6.681350685E-01 	 2.188716E+01 	  2.10285638E+02 	  +6.14980595922E+02 	  +3.07308435175E+01 
