x,y,type,element_type,abs_errors,rel_errors,transient_err
2678.88,3804.47,0,0,0,0,0,Zone B
2714.3,3834.47,0,0,0,0,0,Zone B
2765.48,3877.82,0,0,0,0,0,Zone B
2830.19,3932.63,0,0,0,0,0,Zone B
2905.59,3996.5,0,0,0,0,0,Zone B
2988.4,4066.65,0,0,0,0,0,Zone B
3075,4140,0,0,0,0,0,Zone B
3161.6,4213.35,0,0,0,0,0,Zone B
3244.41,4283.5,0,0,0,0,0,Zone B
3319.81,4347.37,0,0,0,0,0,Zone B
3384.52,4402.18,0,0,0,0,0,Zone B
3435.7,4445.53,0,0,0,0,0,Zone B
3471.12,4475.53,0,0,0,0,0,Zone B
3489.22,4490.87,0,0,0,0,0,Zone B
1850.27,2220.04,0,0,0,0,0,Zone B
1867.53,2253.69,0,0,0,0,0,Zone B
1901.27,2319.52,0,0,0,0,0,Zone B
1950.05,2414.66,0,0,0,0,0,Zone B
2011.71,2534.94,0,0,0,0,0,Zone B
2083.57,2675.1,0,0,0,0,0,Zone B
2162.48,2829.03,0,0,0,0,0,Zone B
2245,2990,0,0,0,0,0,Zone B
2327.52,3150.97,0,0,0,0,0,Zone B
2406.43,3304.9,0,0,0,0,0,Zone B
2478.29,3445.06,0,0,0,0,0,Zone B
2539.95,3565.34,0,0,0,0,0,Zone B
2588.73,3660.48,0,0,0,0,0,Zone B
2622.47,3726.31,0,0,0,0,0,Zone B
2639.73,3759.96,0,0,0,0,0,Zone B
5474.63,3100,0,0,3.50054e-05,3.50054e-05,0,Zone A
5432.04,3100,0,0,-0.000103605,0.000103605,0,Zone A
5348.7,3100,0,0,0.00015055,0.00015055,0,Zone A
5228.28,3100,0,0,-0.000175136,0.000175136,0,Zone A
5076.03,3100,0,0,0.000161622,0.000161622,0,Zone A
4898.6,3100,0,0,-0.000116839,0.000116839,0,Zone A
4703.75,3100,0,0,3.59159e-05,3.59159e-05,0,Zone A
4500,3100,0,0,5.9967e-05,5.9967e-05,0,Zone A
4296.25,3100,0,0,-0.000162962,0.000162962,0,Zone A
4101.4,3100,0,0,0.000243535,0.000243535,0,Zone A
3923.97,3100,0,0,-0.000294768,0.000294768,0,Zone A
3771.72,3100,0,0,0.00029577,0.00029577,0,Zone A
3651.3,3100,0,0,-0.000255236,0.000255236,0,Zone A
3567.96,3100,0,0,0.000168887,0.000168887,0,Zone A
3525.37,3100,0,0,-6.12783e-05,6.12783e-05,0,Zone A
5796.19,3198.73,0,0,-9.66683e-07,9.66683e-07,0,Zone A
5789.81,3196.6,0,0,9.32402e-07,9.32402e-07,0,Zone A
5777.31,3192.44,0,0,-3.02909e-06,3.02909e-06,0,Zone A
5759.24,3186.41,0,0,3.21401e-06,3.21401e-06,0,Zone A
5736.4,3178.8,0,0,-5.59995e-06,5.59995e-06,0,Zone A
5709.79,3169.93,0,0,5.94658e-06,5.94658e-06,0,Zone A
5680.56,3160.19,0,0,-8.35596e-06,8.35596e-06,0,Zone A
5650,3150,0,0,8.40559e-06,8.40559e-06,0,Zone A
5619.44,3139.81,0,0,-1.02441e-05,1.02441e-05,0,Zone A
5590.21,3130.07,0,0,9.34484e-06,9.34484e-06,0,Zone A
5563.6,3121.2,0,0,-1.00224e-05,1.00224e-05,0,Zone A
5540.76,3113.59,0,0,7.7377e-06,7.7377e-06,0,Zone A
5522.69,3107.56,0,0,-7.09006e-06,7.09006e-06,0,Zone A
5510.19,3103.4,0,0,3.53783e-06,3.53783e-06,0,Zone A
5503.81,3101.27,0,0,-2.05474e-06,2.05474e-06,0,Zone A
5800,5964.48,0,0,0,0,0,Zone A
5800,5904.85,0,0,0,0,0,Zone A
5800,5788.19,0,0,0,0,0,Zone A
5800,5619.59,0,0,0,0,0,Zone A
5800,5406.44,0,0,0,0,0,Zone A
5800,5158.04,0,0,0,0,0,Zone A
5800,4885.25,0,0,0,0,0,Zone A
5800,4600,0,0,0,0,0,Zone A
5800,4314.75,0,0,0,0,0,Zone A
5800,4041.96,0,0,0,0,0,Zone A
5800,3793.56,0,0,0,0,0,Zone A
5800,3580.41,0,0,0,0,0,Zone A
5800,3411.81,0,0,0,0,0,Zone A
5800,3295.15,0,0,0,0,0,Zone A
5800,3235.52,0,0,0,0,0,Zone A
5207.61,6000,0,0,0,0,0,Zone A
5220.39,6000,0,0,0,0,0,Zone A
5245.39,6000,0,0,0,0,0,Zone A
5281.52,6000,0,0,0,0,0,Zone A
5327.19,6000,0,0,0,0,0,Zone A
5380.42,6000,0,0,0,0,0,Zone A
5438.87,6000,0,0,0,0,0,Zone A
5500,6000,0,0,0,0,0,Zone A
5561.13,6000,0,0,0,0,0,Zone A
5619.58,6000,0,0,0,0,0,Zone A
5672.81,6000,0,0,0,0,0,Zone A
5718.48,6000,0,0,0,0,0,Zone A
5754.61,6000,0,0,0,0,0,Zone A
5779.61,6000,0,0,0,0,0,Zone A
5792.39,6000,0,0,0,0,0,Zone A
3521.56,4519.03,0,0,0,0,0,Zone A
3557.77,4550.97,0,0,0,0,0,Zone A
3628.6,4613.47,0,0,0,0,0,Zone A
3730.96,4703.79,0,0,0,0,0,Zone A
3860.37,4817.98,0,0,0,0,0,Zone A
4011.19,4951.05,0,0,0,0,0,Zone A
4176.81,5097.18,0,0,0,0,0,Zone A
4350,5250,0,0,0,0,0,Zone A
4523.19,5402.82,0,0,0,0,0,Zone A
4688.81,5548.95,0,0,0,0,0,Zone A
4839.63,5682.02,0,0,0,0,0,Zone A
4969.04,5796.21,0,0,0,0,0,Zone A
5071.4,5886.53,0,0,0,0,0,Zone A
5142.23,5949.03,0,0,0,0,0,Zone A
5178.44,5980.97,0,0,0,0,0,Zone A
3500,3117.76,0,0,9.2064e-06,9.2064e-06,0,Zone A
3500,3147.58,0,0,-2.81152e-05,2.81152e-05,0,Zone A
3500,3205.91,0,0,3.48628e-05,3.48628e-05,0,Zone A
3500,3290.2,0,0,-3.23749e-05,3.23749e-05,0,Zone A
3500,3396.78,0,0,1.18926e-05,1.18926e-05,0,Zone A
3500,3520.98,0,0,1.88184e-05,1.88184e-05,0,Zone A
3500,3657.37,0,0,-6.31942e-05,6.31942e-05,0,Zone A
3500,3800,0,0,0.000108389,0.000108389,0,Zone A
3500,3942.63,0,0,-0.000153731,0.000153731,0,Zone A
3500,4079.02,0,0,0.000184058,0.000184058,0,Zone A
3500,4203.22,0,0,-0.000199046,0.000199046,0,Zone A
3500,4309.8,0,0,0.000187526,0.000187526,0,Zone A
3500,4394.09,0,0,-0.000155721,0.000155721,0,Zone A
3500,4452.42,0,0,0.000100894,0.000100894,0,Zone A
3500,4482.24,0,0,-3.61001e-05,3.61001e-05,0,Zone A
5197.46,6000,1,0,0.00483711,0.00483711,0
5193.2,6000,1,0,-0.0263711,0.0263711,0
5184.87,6000,1,0,0.0561112,0.0561112,0
5172.83,6000,1,0,-0.0818186,0.0818186,0
5157.6,6000,1,0,0.0862165,0.0862165,0
5139.86,6000,1,0,-0.0630148,0.0630148,0
5120.38,6000,1,0,0.0130901,0.0130901,0
5100,6000,1,0,0.0506374,0.0506374,0
5079.62,6000,1,0,-0.109749,0.109749,0
5060.14,6000,1,0,0.147785,0.147785,0
5042.4,6000,1,0,-0.152731,0.152731,0
5027.17,6000,1,0,0.127981,0.127981,0
5015.13,6000,1,0,-0.0822853,0.0822853,0
5006.8,6000,1,0,0.0372456,0.0372456,0
5002.54,6000,1,0,-0.0069509,0.0069509,0
5792.39,6000,1,0,-6.14615e-05,6.14615e-05,0
5779.61,6000,1,0,-2.41313e-05,2.41313e-05,0
5754.61,6000,1,0,-5.89182e-06,5.89182e-06,0
5718.48,6000,1,0,-1.12979e-05,1.12979e-05,0
5672.81,6000,1,0,4.81615e-06,4.81615e-06,0
5619.58,6000,1,0,-1.07732e-05,1.07732e-05,0
5561.13,6000,1,0,6.65298e-06,6.65298e-06,0
5500,6000,1,0,-7.71338e-06,7.71338e-06,0
5438.87,6000,1,0,3.54178e-06,3.54178e-06,0
5380.42,6000,1,0,-3.0706e-06,3.0706e-06,0
5327.19,6000,1,0,9.03611e-08,9.03611e-08,0
5281.52,6000,1,0,-3.97081e-07,3.97081e-07,0
5245.39,6000,1,0,-8.98071e-07,8.98071e-07,0
5220.39,6000,1,0,-2.33407e-07,2.33407e-07,0
5207.61,6000,1,0,-5.19687e-07,5.19687e-07,0
7972.09,6000,1,0,5.49478e-05,5.49478e-05,0
7925.24,6000,1,0,-0.000294042,0.000294042,0
7833.58,6000,1,0,0.000647101,0.000647101,0
7701.11,6000,1,0,-0.000999731,0.000999731,0
7533.63,6000,1,0,0.001179,0.001179,0
7338.46,6000,1,0,-0.00111574,0.00111574,0
7124.13,6000,1,0,0.000787093,0.000787093,0
6900,6000,1,0,-0.000293485,0.000293485,0
6675.87,6000,1,0,-0.000226982,0.000226982,0
6461.54,6000,1,0,0.000624414,0.000624414,0
6266.37,6000,1,0,-0.000793609,0.000793609,0
6098.89,6000,1,0,0.000732101,0.000732101,0
5966.42,6000,1,0,-0.000495584,0.000495584,0
5874.76,6000,1,0,0.000230675,0.000230675,0
5827.91,6000,1,0,-4.35784e-05,4.35784e-05,0
1197.46,400,1,0,-0.00472979,0.00472979,0
1193.2,400,1,0,0.0249776,0.0249776,0
1184.87,400,1,0,-0.0532742,0.0532742,0
1172.83,400,1,0,0.0776125,0.0776125,0
1157.6,400,1,0,-0.0817606,0.0817606,0
1139.86,400,1,0,0.0596512,0.0596512,0
1120.38,400,1,0,-0.0121911,0.0121911,0
1100,400,1,0,-0.048385,0.048385,0
1079.62,400,1,0,0.104536,0.104536,0
1060.14,400,1,0,-0.140653,0.140653,0
1042.4,400,1,0,0.1453,0.1453,0
1027.17,400,1,0,-0.121734,0.121734,0
1015.13,400,1,0,0.0782561,0.0782561,0
1006.8,400,1,0,-0.0354222,0.0354222,0
1002.54,400,1,0,0.00660828,0.00660828,0
3668.29,400,1,0,-7.40463e-05,7.40463e-05,0
3615.04,400,1,0,0.000404827,0.000404827,0
3510.88,400,1,0,-0.000897676,0.000897676,0
3360.35,400,1,0,0.00140916,0.00140916,0
3170.04,400,1,0,-0.00170732,0.00170732,0
2948.25,400,1,0,0.00169859,0.00169859,0
2704.69,400,1,0,-0.00133786,0.00133786,0
2450,400,1,0,0.000746159,0.000746159,0
2195.31,400,1,0,-8.61253e-05,8.61253e-05,0
1951.75,400,1,0,-0.000449426,0.000449426,0
1729.96,400,1,0,0.000727562,0.000727562,0
1539.65,400,1,0,-0.000728653,0.000728653,0
1389.12,400,1,0,0.00051264,0.00051264,0
1284.96,400,1,0,-0.000243298,0.000243298,0
1231.71,400,1,0,4.63545e-05,4.63545e-05,0
6464.48,400,1,0,-1.17387e-05,1.17387e-05,0
6404.85,400,1,0,6.7843e-05,6.7843e-05,0
6288.19,400,1,0,-0.000148052,0.000148052,0
6119.59,400,1,0,0.000227652,0.000227652,0
5906.44,400,1,0,-0.000265651,0.000265651,0
5658.04,400,1,0,0.000246487,0.000246487,0
5385.25,400,1,0,-0.000165505,0.000165505,0
5100,400,1,0,4.69272e-05,4.69272e-05,0
4814.75,400,1,0,7.59754e-05,7.59754e-05,0
4541.96,400,1,0,-0.000167917,0.000167917,0
4293.56,400,1,0,0.00020407,0.00020407,0
4080.41,400,1,0,-0.000184809,0.000184809,0
3911.81,400,1,0,0.000123946,0.000123946,0
3795.15,400,1,0,-5.74096e-05,5.74096e-05,0
3735.52,400,1,0,1.08239e-05,1.08239e-05,0
7980.97,400,1,0,-0.010597,0.010597,0
7949.03,400,1,0,0.0568037,0.0568037,0
7886.53,400,1,0,-0.125494,0.125494,0
7796.21,400,1,0,0.195219,0.195219,0
7682.02,400,1,0,-0.233016,0.233016,0
7548.95,400,1,0,0.225574,0.225574,0
7402.82,400,1,0,-0.167667,0.167667,0
7250,400,1,0,0.0776344,0.0776344,0
7097.18,400,1,0,0.0194997,0.0194997,0
6951.05,400,1,0,-0.0956056,0.0956056,0
6817.98,400,1,0,0.131067,0.131067,0
6703.79,400,1,0,-0.124425,0.124425,0
6613.47,400,1,0,0.0854108,0.0854108,0
6550.97,400,1,0,-0.0400434,0.0400434,0
6519.03,400,1,0,0.00758752,0.00758752,0
