Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.613336E+00 	  1.791136000E+00 	  3.420155638E-01 	 0.000000E+00 	  2.61376025E+01 	  +6.88266500000E-01 	  +6.91773914841E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.534376565E-01 	 0.000000E+00 	  2.56272663E+01 	  +9.02572896234E-01 	  +6.58303312062E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.967860796E-01 	 0.000000E+00 	  2.51871540E+01 	  +8.58903052315E-01 	  +7.18614358467E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.090427972E-01 	 0.000000E+00 	  2.46221616E+01 	  +9.37592223243E-01 	  +5.70467504110E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.862409059E-01 	 0.000000E+00 	  2.40698429E+01 	  +7.44301709483E-01 	  +4.92271619796E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.795167659E-01 	 0.000000E+00 	  2.35299137E+01 	  +6.42277790592E-01 	  +4.48833715458E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.964606396E-01 	 0.000000E+00 	  2.30020961E+01 	  +5.85603385438E-01 	  +4.91444711189E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.718028765E-01 	 0.000000E+00 	  2.24861184E+01 	  +6.41198904440E-01 	  +4.39330761015E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.531763000E-01 	 0.000000E+00 	  2.19817149E+01 	  +5.73204668270E-01 	  +4.09121973709E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.095310689E-01 	 0.000000E+00 	  2.14886262E+01 	  +5.33790587939E-01 	  +3.89862427448E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.554371555E-01 	 0.000000E+00 	  2.10065982E+01 	  +5.08662227248E-01 	  +3.76122921525E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  4.835028644E-01 	 0.000000E+00 	  2.05353831E+01 	  +4.90735986624E-01 	  +4.21918594834E+00 
