True Cost 	Penalty 	Adjusted Cost
7.518163E+06	0.000000E+00	7.518163E+06
1.060844E+06	0.000000E+00	1.060844E+06
1.353104E+05	0.000000E+00	1.353104E+05
1.031965E+05	0.000000E+00	1.031965E+05
5.301207E+04	0.000000E+00	5.301207E+04
8.075979E+05	0.000000E+00	8.075979E+05
6.488797E+04	0.000000E+00	6.488797E+04
4.542777E+05	0.000000E+00	4.542777E+05
1.148867E+05	0.000000E+00	1.148867E+05
1.749027E+05	0.000000E+00	1.749027E+05
8.618136E+05	0.000000E+00	8.618136E+05
7.064486E+03	0.000000E+00	7.064486E+03
3.387624E+05	0.000000E+00	3.387624E+05
9.983230E+04	0.000000E+00	9.983230E+04
1.105984E+04	0.000000E+00	1.105984E+04
1.107014E+06	0.000000E+00	1.107014E+06
5.390698E+03	0.000000E+00	5.390698E+03
6.518719E+05	0.000000E+00	6.518719E+05
9.970823E+03	0.000000E+00	9.970823E+03
2.019669E+06	0.000000E+00	2.019669E+06
9.880171E+05	0.000000E+00	9.880171E+05
6.106131E+05	0.000000E+00	6.106131E+05
6.192697E+05	0.000000E+00	6.192697E+05
3.537059E+05	0.000000E+00	3.537059E+05
5.314703E+03	0.000000E+00	5.314703E+03
4.902094E+03	0.000000E+00	4.902094E+03
1.079264E+05	0.000000E+00	1.079264E+05
2.005695E+05	0.000000E+00	2.005695E+05
1.182195E+06	0.000000E+00	1.182195E+06
1.062607E+04	0.000000E+00	1.062607E+04
6.572033E+04	0.000000E+00	6.572033E+04
4.865450E+03	0.000000E+00	4.865450E+03
1.840975E+04	0.000000E+00	1.840975E+04
2.129940E+04	0.000000E+00	2.129940E+04
3.852796E+03	0.000000E+00	3.852796E+03
3.399071E+03	0.000000E+00	3.399071E+03
1.210655E+05	0.000000E+00	1.210655E+05
3.144077E+03	0.000000E+00	3.144077E+03
4.379655E+05	0.000000E+00	4.379655E+05
1.603341E+05	0.000000E+00	1.603341E+05
1.246038E+05	0.000000E+00	1.246038E+05
2.249259E+04	0.000000E+00	2.249259E+04
3.053912E+05	0.000000E+00	3.053912E+05
3.141072E+03	0.000000E+00	3.141072E+03
2.192970E+03	0.000000E+00	2.192970E+03
7.962478E+03	0.000000E+00	7.962478E+03
2.235965E+03	0.000000E+00	2.235965E+03
1.000116E+06	0.000000E+00	1.000116E+06
2.183930E+03	0.000000E+00	2.183930E+03
2.439786E+03	0.000000E+00	2.439786E+03
1.096468E+04	0.000000E+00	1.096468E+04
2.308565E+03	0.000000E+00	2.308565E+03
3.881558E+03	0.000000E+00	3.881558E+03
8.378286E+04	0.000000E+00	8.378286E+04
2.644032E+03	0.000000E+00	2.644032E+03
2.054916E+03	0.000000E+00	2.054916E+03
1.951561E+03	0.000000E+00	1.951561E+03
1.917443E+03	0.000000E+00	1.917443E+03
1.851941E+03	0.000000E+00	1.851941E+03
1.956108E+03	0.000000E+00	1.956108E+03
1.814148E+03	0.000000E+00	1.814148E+03
2.383342E+03	0.000000E+00	2.383342E+03
2.122765E+03	0.000000E+00	2.122765E+03
6.750918E+05	0.000000E+00	6.750918E+05
2.086544E+06	0.000000E+00	2.086544E+06
1.521492E+03	0.000000E+00	1.521492E+03
1.482614E+03	0.000000E+00	1.482614E+03
