Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 3.783626E+00 	  3.961426224E+00 	  3.883665377E-01 	 4.548819E+01 	  6.96552662E+00 	  +1.08796000000E+02 	  +5.49091001280E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 3.919728E+00 	  5.494528000E+00 	  4.013365865E-01 	 4.156847E+01 	  5.53160331E+00 	  +1.10669710517E+02 	  +5.58656533866E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 4.396084E+00 	  6.529683724E+00 	  4.505597178E-01 	 3.717238E+01 	  4.44865799E+00 	  +1.12597650912E+02 	  +5.70084709999E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 5.444067E+00 	  5.444066612E+00 	  5.780298022E-01 	 3.172832E+01 	  3.58170333E+00 	  +1.14901008537E+02 	  +5.78233491470E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 5.253524E+00 	  5.253524224E+00 	  5.521377302E-01 	 2.647479E+01 	  2.89217648E+00 	  +1.16543401664E+02 	  +5.85139454729E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 5.199084E+00 	  5.199083612E+00 	  5.445023146E-01 	 2.127571E+01 	  2.34521966E+00 	  +1.17935303831E+02 	  +5.91351029734E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 4.409694E+00 	  6.111494000E+00 	  4.501901732E-01 	 1.686601E+01 	  1.91289268E+00 	  +1.19187251516E+02 	  +5.99138284148E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 4.151101E+00 	  4.252700724E+00 	  4.221907163E-01 	 1.271491E+01 	  1.56716599E+00 	  +1.20756778588E+02 	  +6.03098459095E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 3.946948E+00 	  3.946948306E+00 	  4.010398102E-01 	 8.767965E+00 	  1.29180375E+00 	  +1.21554954872E+02 	  +6.06303882921E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 4.559406E+00 	  4.559405806E+00 	  4.650319462E-01 	 4.208559E+00 	  1.07544437E+00 	  +1.22201010491E+02 	  +6.10915034151E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 4.208559E+00 	  4.208558766E+00 	  5.171593632E-01 	 0.000000E+00 	  9.00704649E-01 	  +1.23130391542E+02 	  +6.14780541055E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  5.490286211E-01 	 0.000000E+00 	  1.38649041E+00 	  +1.23909487410E+02 	  +6.13395261096E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.446809184E-01 	 0.000000E+00 	  1.10106750E+00 	  +1.23630283177E+02 	  +6.10783269014E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.248829224E-01 	 0.000000E+00 	  8.74401741E-01 	  +1.23103834178E+02 	  +6.07898774848E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.552507157E-01 	 0.000000E+00 	  6.94397399E-01 	  +1.22522462177E+02 	  +6.04803184195E+00 
