Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 6.740887E+00 	  6.918686662E+00 	  3.230345223E-01 	 2.490468E+01 	  1.78527308E+02 	  +1.02911600000E+02 	  +3.79772081454E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 6.983365E+00 	  8.558164800E+00 	  3.338227162E-01 	 1.792132E+01 	  1.69950824E+02 	  +1.07628462479E+02 	  +4.00386913545E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 7.832037E+00 	  9.965637412E+00 	  3.747654060E-01 	 1.008928E+01 	  1.62074862E+02 	  +1.13470763139E+02 	  +4.27434796405E+01 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 9.699118E+00 	  9.699117681E+00 	  4.807921457E-01 	 3.901634E-01 	  1.57334912E+02 	  +1.21136208251E+02 	  +4.55954664149E+01 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 3.901634E-01 	  3.901634461E-01 	  4.592557046E-01 	 0.000000E+00 	  1.49776515E+02 	  +1.29218817967E+02 	  +4.61002633891E+01 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.529047382E-01 	 0.000000E+00 	  1.42581224E+02 	  +1.30649426610E+02 	  +4.64600610135E+01 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.744580272E-01 	 0.000000E+00 	  1.36295273E+02 	  +1.31669103069E+02 	  +4.67423994106E+01 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.511687107E-01 	 0.000000E+00 	  1.29747624E+02 	  +1.32469257926E+02 	  +4.68551434083E+01 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.335758644E-01 	 0.000000E+00 	  1.23514524E+02 	  +1.32788777547E+02 	  +4.68568183138E+01 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.868030791E-01 	 0.000000E+00 	  1.17580864E+02 	  +1.32793524275E+02 	  +4.67574932848E+01 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.301614882E-01 	 0.000000E+00 	  1.11932259E+02 	  +1.32512034385E+02 	  +4.65665416939E+01 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  4.566696178E-01 	 0.000000E+00 	  1.06555013E+02 	  +1.31970872274E+02 	  +4.63287080341E+01 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.530532968E-01 	 0.000000E+00 	  1.01436091E+02 	  +1.31296845077E+02 	  +4.59784385199E+01 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.365857704E-01 	 0.000000E+00 	  9.65630827E+01 	  +1.30304171547E+02 	  +4.55609771166E+01 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.618450156E-01 	 0.000000E+00 	  9.19241748E+01 	  +1.29121074338E+02 	  +4.50833158855E+01 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.898651093E-01 	 0.000000E+00 	  8.75081209E+01 	  +1.27767369145E+02 	  +4.45519423495E+01 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.242186643E-01 	 0.000000E+00 	  8.33042150E+01 	  +1.26261441788E+02 	  +4.39728712861E+01 
