Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.269355E+00 	  1.447155377E+00 	  3.468975621E-01 	 3.439806E-01 	  9.24354303E+00 	  +6.88266500000E-01 	  +3.70693103556E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 3.439806E-01 	  1.918780623E+00 	  3.584826960E-01 	 0.000000E+00 	  9.03619400E+00 	  +4.30606400692E-01 	  +2.98464037761E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  4.024498831E-01 	 0.000000E+00 	  8.89566353E+00 	  +3.46703307408E-01 	  +3.19467937575E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.163089755E-01 	 0.000000E+00 	  8.69611805E+00 	  +3.71101963905E-01 	  +2.29096936961E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.931816055E-01 	 0.000000E+00 	  8.50104873E+00 	  +2.66124744400E-01 	  +1.85154860406E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.863614837E-01 	 0.000000E+00 	  8.31035516E+00 	  +2.15080526843E-01 	  +1.62905492577E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  4.021197977E-01 	 0.000000E+00 	  8.12393918E+00 	  +1.89235103482E-01 	  +2.00202559422E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.771100649E-01 	 0.000000E+00 	  7.94170485E+00 	  +2.32560311198E-01 	  +1.66526958597E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.582176088E-01 	 0.000000E+00 	  7.76355835E+00 	  +1.93441889185E-01 	  +1.49181008621E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.153767969E-01 	 0.000000E+00 	  7.58940800E+00 	  +1.73292398908E-01 	  +1.39487299664E+00 
