Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.336514E+00 	  1.514314000E+00 	  3.221097822E-01 	 0.000000E+00 	  5.34430678E+00 	  +5.65766200000E+00 	  +2.06702540745E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.328670931E-01 	 0.000000E+00 	  5.13262024E+00 	  +3.16454599301E+00 	  +1.20435158429E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.736925777E-01 	 0.000000E+00 	  5.05875121E+00 	  +1.84382154496E+00 	  +8.13079754433E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.794157983E-01 	 0.000000E+00 	  4.85837544E+00 	  +1.24479760608E+00 	  +5.05270581394E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.579410087E-01 	 0.000000E+00 	  4.66593650E+00 	  +7.73552172109E-01 	  +3.37735872238E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.516082230E-01 	 0.000000E+00 	  4.48112002E+00 	  +5.17062198334E-01 	  +2.45395228270E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.733860788E-01 	 0.000000E+00 	  4.30362406E+00 	  +3.75691795335E-01 	  +2.41601919964E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.501634319E-01 	 0.000000E+00 	  4.13315868E+00 	  +3.69884368605E-01 	  +1.88920471304E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.326209480E-01 	 0.000000E+00 	  3.96944538E+00 	  +2.89230852368E-01 	  +1.58361175656E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.856957909E-01 	 0.000000E+00 	  3.81221672E+00 	  +2.42445604231E-01 	  +1.39736623343E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.289300794E-01 	 0.000000E+00 	  3.66121584E+00 	  +2.13932044514E-01 	  +1.27590136551E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  4.553623250E-01 	 0.000000E+00 	  3.51619607E+00 	  +1.95336184023E-01 	  +1.61253122024E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.517563563E-01 	 0.000000E+00 	  3.37692049E+00 	  +2.46873076317E-01 	  +1.35007714543E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.353359711E-01 	 0.000000E+00 	  3.24316159E+00 	  +2.06692245070E-01 	  +1.19030668188E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.605229075E-01 	 0.000000E+00 	  3.11470083E+00 	  +1.82231927437E-01 	  +1.08626324562E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.884627890E-01 	 0.000000E+00 	  2.99132837E+00 	  +1.66303229216E-01 	  +1.01278231266E+00 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.227180012E-01 	 0.000000E+00 	  2.87284266E+00 	  +1.55053546888E-01 	  +9.56365106435E-01 
