True Cost 	Penalty 	Adjusted Cost
1.388440E+07	0.000000E+00	1.388440E+07
2.802274E+06	0.000000E+00	2.802274E+06
1.591472E+07	0.000000E+00	1.591472E+07
2.999942E+06	0.000000E+00	2.999942E+06
1.964772E+06	0.000000E+00	1.964772E+06
1.311091E+05	0.000000E+00	1.311091E+05
4.414611E+06	0.000000E+00	4.414611E+06
1.339402E+05	0.000000E+00	1.339402E+05
9.726965E+05	0.000000E+00	9.726965E+05
1.189334E+05	0.000000E+00	1.189334E+05
2.121929E+05	0.000000E+00	2.121929E+05
4.035841E+04	0.000000E+00	4.035841E+04
6.606186E+04	0.000000E+00	6.606186E+04
6.995761E+03	0.000000E+00	6.995761E+03
