True Cost 	Penalty 	Adjusted Cost
4.620638E+06	0.000000E+00	4.620638E+06
3.434666E+05	0.000000E+00	3.434666E+05
3.084811E+06	0.000000E+00	3.084811E+06
2.784292E+06	0.000000E+00	2.784292E+06
3.742482E+06	0.000000E+00	3.742482E+06
2.030131E+05	0.000000E+00	2.030131E+05
1.507504E+05	0.000000E+00	1.507504E+05
8.531704E+172	0.000000E+00	8.531704E+172
1.095413E+05	0.000000E+00	1.095413E+05
1.115772E+05	0.000000E+00	1.115772E+05
6.473366E+04	0.000000E+00	6.473366E+04
1.207956E+06	0.000000E+00	1.207956E+06
2.485721E+04	0.000000E+00	2.485721E+04
1.030931E+27	0.000000E+00	1.030931E+27
1.487260E+04	0.000000E+00	1.487260E+04
3.317988E+04	0.000000E+00	3.317988E+04
4.985308E+04	0.000000E+00	4.985308E+04
2.798184E+04	0.000000E+00	2.798184E+04
6.763686E+03	0.000000E+00	6.763686E+03
3.607632E+04	0.000000E+00	3.607632E+04
1.048086E+04	0.000000E+00	1.048086E+04
1.084252E+04	0.000000E+00	1.084252E+04
6.069426E+03	0.000000E+00	6.069426E+03
1.292080E+04	0.000000E+00	1.292080E+04
5.577498E+03	0.000000E+00	5.577498E+03
9.698348E+03	0.000000E+00	9.698348E+03
5.513310E+04	0.000000E+00	5.513310E+04
5.762538E+03	0.000000E+00	5.762538E+03
8.548802E+03	0.000000E+00	8.548802E+03
5.511155E+03	0.000000E+00	5.511155E+03
5.350932E+03	0.000000E+00	5.350932E+03
5.325778E+03	0.000000E+00	5.325778E+03
5.423522E+03	0.000000E+00	5.423522E+03
2.437434E+04	0.000000E+00	2.437434E+04
5.305904E+03	0.000000E+00	5.305904E+03
5.388334E+03	0.000000E+00	5.388334E+03
5.154179E+03	0.000000E+00	5.154179E+03
5.415444E+03	0.000000E+00	5.415444E+03
1.045793E+04	0.000000E+00	1.045793E+04
4.666080E+03	0.000000E+00	4.666080E+03
5.092320E+03	0.000000E+00	5.092320E+03
3.204758E+05	0.000000E+00	3.204758E+05
4.617586E+03	0.000000E+00	4.617586E+03
5.214659E+03	0.000000E+00	5.214659E+03
4.629903E+03	0.000000E+00	4.629903E+03
4.594230E+03	0.000000E+00	4.594230E+03
6.967768E+03	0.000000E+00	6.967768E+03
5.657756E+03	0.000000E+00	5.657756E+03
1.443913E+04	0.000000E+00	1.443913E+04
4.551330E+03	0.000000E+00	4.551330E+03
4.554470E+03	0.000000E+00	4.554470E+03
4.560550E+03	0.000000E+00	4.560550E+03
1.238533E+05	0.000000E+00	1.238533E+05
4.557948E+03	0.000000E+00	4.557948E+03
4.540937E+03	0.000000E+00	4.540937E+03
4.574096E+03	0.000000E+00	4.574096E+03
5.096385E+04	0.000000E+00	5.096385E+04
3.480512E+04	0.000000E+00	3.480512E+04
4.577331E+03	0.000000E+00	4.577331E+03
4.586768E+03	0.000000E+00	4.586768E+03
5.180945E+03	0.000000E+00	5.180945E+03
4.518721E+03	0.000000E+00	4.518721E+03
4.837716E+04	0.000000E+00	4.837716E+04
4.516021E+03	0.000000E+00	4.516021E+03
4.953032E+03	0.000000E+00	4.953032E+03
1.161633E+04	0.000000E+00	1.161633E+04
4.508272E+03	0.000000E+00	4.508272E+03
1.527241E+04	0.000000E+00	1.527241E+04
5.431202E+03	0.000000E+00	5.431202E+03
8.718985E+04	0.000000E+00	8.718985E+04
4.500051E+03	0.000000E+00	4.500051E+03
4.207582E+03	0.000000E+00	4.207582E+03
4.232533E+03	0.000000E+00	4.232533E+03
3.397654E+03	0.000000E+00	3.397654E+03
