Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 2.495797E+01 	  2.513577439E+01 	  4.404831320E-01 	 1.597027E+01 	  9.06204852E+02 	  +4.96652300000E+02 	  +1.78352805742E+03 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 1.597027E+01 	  1.754506561E+01 	  4.551936881E-01 	 0.000000E+00 	  9.04899268E+02 	  +2.74408146989E+02 	  +9.99700396008E+02 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  5.110222853E-01 	 0.000000E+00 	  9.03454157E+02 	  +1.53810831331E+02 	  +5.43375739632E+02 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.555981346E-01 	 0.000000E+00 	  9.01800896E+02 	  +8.36021217673E+01 	  +2.97284963868E+02 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.262314929E-01 	 0.000000E+00 	  9.00150660E+02 	  +4.57393511268E+01 	  +1.65247180834E+02 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.175714476E-01 	 0.000000E+00 	  8.98503443E+02 	  +2.54244235179E+01 	  +9.43986310044E+01 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  5.106031499E-01 	 0.000000E+00 	  8.96859241E+02 	  +1.45238833247E+01 	  +5.67781918437E+01 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  4.788463241E-01 	 0.000000E+00 	  8.95218048E+02 	  +8.73571814497E+00 	  +3.61842220678E+01 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.548570861E-01 	 0.000000E+00 	  8.93579858E+02 	  +5.56719323062E+00 	  +2.51251240103E+01 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.274366050E-01 	 0.000000E+00 	  8.91944666E+02 	  +3.86567438279E+00 	  +1.91814856773E+01 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.865592267E-01 	 0.000000E+00 	  8.90312466E+02 	  +2.95120445082E+00 	  +1.59823008959E+01 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  6.227051589E-01 	 0.000000E+00 	  8.88683253E+02 	  +2.45898770991E+00 	  +1.45280485749E+01 
