Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 4.535990E+00 	  4.713789958E+00 	  2.805734725E-01 	 3.662602E+01 	  7.14792278E+00 	  +1.57673300000E+01 	  +5.20706576427E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 4.699155E+00 	  6.273955200E+00 	  2.899436198E-01 	 3.192686E+01 	  3.34444159E+00 	  +2.32123588474E+01 	  +5.92479300514E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 5.270233E+00 	  7.403832958E+00 	  3.255046260E-01 	 2.665663E+01 	  1.56483077E+00 	  +2.64118848422E+01 	  +6.29675460658E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 6.526604E+00 	  6.526604379E+00 	  4.175947541E-01 	 2.013003E+01 	  7.32168671E-01 	  +2.80700367766E+01 	  +6.50051300556E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 6.298173E+00 	  6.298173158E+00 	  3.988891556E-01 	 1.383185E+01 	  1.02282006E+00 	  +2.89783627494E+01 	  +6.68572517166E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 6.232907E+00 	  6.232907179E+00 	  3.933729875E-01 	 7.598947E+00 	  1.32458377E+00 	  +2.98040122528E+01 	  +6.95932945239E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 5.286550E+00 	  6.988349600E+00 	  3.252376503E-01 	 2.312398E+00 	  1.50355803E+00 	  +3.10237012358E+01 	  +7.42774951530E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 2.312398E+00 	  2.413997567E+00 	  3.050095820E-01 	 0.000000E+00 	  2.50338524E+00 	  +3.31118512773E+01 	  +7.43339800566E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  2.897292152E-01 	 0.000000E+00 	  1.17130892E+00 	  +3.31370314442E+01 	  +7.50833213869E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.359600154E-01 	 0.000000E+00 	  5.48043731E-01 	  +3.34710771552E+01 	  +7.42669778745E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.736192084E-01 	 0.000000E+00 	  2.56424181E-01 	  +3.31071628240E+01 	  +7.27518544417E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  3.966429952E-01 	 0.000000E+00 	  4.31974231E-01 	  +3.24317423394E+01 	  +7.10105053047E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.935020190E-01 	 0.000000E+00 	  2.02116423E-01 	  +3.16554736522E+01 	  +6.94551366348E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.791990553E-01 	 0.000000E+00 	  9.45682530E-02 	  +3.09621124131E+01 	  +6.76783781809E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.011381164E-01 	 0.000000E+00 	  4.42475399E-02 	  +3.01700587559E+01 	  +6.58284072664E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.254751282E-01 	 0.000000E+00 	  2.07029815E-02 	  +2.93453680248E+01 	  +6.39736751314E+00 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.553131039E-01 	 0.000000E+00 	  9.68671799E-03 	  +2.85185548092E+01 	  +6.21453554423E+00 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  4.266441864E-01 	 0.000000E+00 	  4.53231848E-03 	  +2.77035158865E+01 	  +6.03572047884E+00 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.593595388E-01 	 0.000000E+00 	  2.12062649E-03 	  +2.69063837485E+01 	  +5.86148544931E+00 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.143331463E-01 	 0.000000E+00 	  9.92219930E-04 	  +2.61296687592E+01 	  +5.69201574648E+00 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.340620526E-01 	 0.000000E+00 	  4.64249783E-04 	  +2.53741969188E+01 	  +5.52732213696E+00 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  3.399902144E-01 	 0.000000E+00 	  2.17217831E-04 	  +2.46400162234E+01 	  +5.36751118064E+00 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.392701652E-01 	 0.000000E+00 	  1.01634051E-04 	  +2.39276017017E+01 	  +5.21212356066E+00 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  3.201522168E-01 	 0.000000E+00 	  1.47298054E+00 	  +2.32349057845E+01 	  +5.39079818518E+00 
25   	  4.31800000000E-01 	  +2.261111100000E+01 	 0.000000E+00 	  4.318000000E-01 	  4.125848397E-01 	 0.000000E+00 	  8.24862066E-01 	  +2.40314118571E+01 	  +5.40544192273E+00 
