Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.020462E+00 	  1.198262293E+00 	  3.420155638E-01 	 4.580871E-02 	  2.53944952E+01 	  +6.88266500000E-01 	  +4.14025356503E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 4.580871E-02 	  1.620608707E+00 	  3.534376565E-01 	 0.000000E+00 	  2.48744003E+01 	  +8.12861599536E-01 	  +4.92412201225E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.967860796E-01 	 0.000000E+00 	  2.44529874E+01 	  +9.66759555261E-01 	  +6.04129945405E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.090427972E-01 	 0.000000E+00 	  2.39044636E+01 	  +1.18609651809E+00 	  +5.26832786364E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.862409059E-01 	 0.000000E+00 	  2.33682442E+01 	  +1.03433795705E+00 	  +4.77004172455E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.795167659E-01 	 0.000000E+00 	  2.28440531E+01 	  +9.36508763334E-01 	  +4.43638624901E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.964606396E-01 	 0.000000E+00 	  2.23316205E+01 	  +8.71001731149E-01 	  +4.74945083553E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.718028765E-01 	 0.000000E+00 	  2.18306828E+01 	  +9.32466126158E-01 	  +4.35348397928E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.531763000E-01 	 0.000000E+00 	  2.13409819E+01 	  +8.54725416058E-01 	  +4.08324424374E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.095310689E-01 	 0.000000E+00 	  2.08622659E+01 	  +8.01668882143E-01 	  +3.88873998102E+00 
