Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.415642E+00 	  1.593442000E+00 	  2.679314122E-01 	 0.000000E+00 	  1.30405441E+01 	  +1.07166700000E+00 	  +4.54811620084E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  2.768793600E-01 	 0.000000E+00 	  1.22123089E+01 	  +1.37899863477E+00 	  +5.21263614935E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.108380609E-01 	 0.000000E+00 	  1.14366768E+01 	  +1.58048251542E+00 	  +5.99955873347E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.987787983E-01 	 0.000000E+00 	  1.07103070E+01 	  +1.81907913900E+00 	  +5.83650940095E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.809160354E-01 	 0.000000E+00 	  1.00300705E+01 	  +1.76964222995E+00 	  +5.61737430357E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.756484145E-01 	 0.000000E+00 	  9.39303747E+00 	  +1.70319999612E+00 	  +5.36596571640E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.105831146E-01 	 0.000000E+00 	  8.79646387E+00 	  +1.62697237062E+00 	  +5.50130599543E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  2.912664812E-01 	 0.000000E+00 	  8.23778004E+00 	  +1.66800783493E+00 	  +5.10562448164E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  2.766746161E-01 	 0.000000E+00 	  7.71457952E+00 	  +1.54803634712E+00 	  +4.74917917106E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.208223521E-01 	 0.000000E+00 	  7.22460867E+00 	  +1.43996136070E+00 	  +4.42517896437E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.567846997E-01 	 0.000000E+00 	  6.76575702E+00 	  +1.34172379971E+00 	  +4.12857437378E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  3.787710823E-01 	 0.000000E+00 	  6.33604809E+00 	  +1.25179264856E+00 	  +4.24127110690E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.757716320E-01 	 0.000000E+00 	  5.93363098E+00 	  +1.28596254094E+00 	  +3.87131844240E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.621131303E-01 	 0.000000E+00 	  5.55677231E+00 	  +1.17379209569E+00 	  +3.55551720098E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.830636627E-01 	 0.000000E+00 	  5.20384881E+00 	  +1.07804047864E+00 	  +3.28108505030E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.063040991E-01 	 0.000000E+00 	  4.87334030E+00 	  +9.94832059061E-01 	  +3.03889908605E+00 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.347976373E-01 	 0.000000E+00 	  4.56382315E+00 	  +9.21400752710E-01 	  +2.82239551859E+00 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  4.074204820E-01 	 0.000000E+00 	  4.27396415E+00 	  +8.55756404421E-01 	  +2.63218220525E+00 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.386617482E-01 	 0.000000E+00 	  4.00251477E+00 	  +7.98083317844E-01 	  +2.45235225481E+00 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.956641518E-01 	 0.000000E+00 	  3.74830577E+00 	  +7.43558489280E-01 	  +2.28780041725E+00 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.190099076E-01 	 0.000000E+00 	  3.51024218E+00 	  +6.93666017467E-01 	  +2.13638089317E+00 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  3.246709587E-01 	 0.000000E+00 	  3.28729855E+00 	  +6.47755291407E-01 	  +2.10583165347E+00 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.239833534E-01 	 0.000000E+00 	  3.07851460E+00 	  +6.38492696088E-01 	  +1.94273706514E+00 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  3.057268202E-01 	 0.000000E+00 	  2.93319178E+00 	  +5.89042065384E-01 	  +7.44875273107E+00 
25   	  4.31800000000E-01 	  +2.261111100000E+01 	 0.000000E+00 	  4.318000000E-01 	  3.939946203E-01 	 0.000000E+00 	  2.79827747E+00 	  +2.25847788256E+00 	  +5.64962127098E+00 
26   	  5.08000000000E-02 	  +2.438888900000E+01 	 0.000000E+00 	  5.080000000E-02 	  4.349271824E-01 	 0.000000E+00 	  2.62055237E+00 	  +1.71297734614E+00 	  +4.33522827896E+00 
27   	  0.00000000000E+00 	  +2.533333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.575979886E-01 	 0.000000E+00 	  2.45411501E+00 	  +1.31445055802E+00 	  +3.39555661849E+00 
28   	  0.00000000000E+00 	  +2.511111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.508507594E-01 	 0.000000E+00 	  2.29824847E+00 	  +1.02954008526E+00 	  +2.71804182727E+00 
29   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.469549631E-01 	 0.000000E+00 	  2.15228138E+00 	  +8.24116140296E-01 	  +2.22432265104E+00 
