Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.249213E+01 	  1.266992578E+01 	  3.875698428E-01 	 2.536185E+01 	  1.84638822E+02 	  +9.11515300000E+02 	  +1.41197725061E+03 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 1.294148E+01 	  1.451628320E+01 	  4.005132849E-01 	 1.242037E+01 	  7.82012059E+01 	  +9.89909011961E+02 	  +1.32867528665E+03 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 1.242037E+01 	  1.455397102E+01 	  4.496354399E-01 	 0.000000E+00 	  3.55237125E+01 	  +9.31507671002E+02 	  +1.18468808855E+03 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.768440322E-01 	 0.000000E+00 	  1.47297120E+01 	  +8.30561126041E+02 	  +1.02080573717E+03 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.510050752E-01 	 0.000000E+00 	  6.10759407E+00 	  +7.15666487015E+02 	  +8.68448359866E+02 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.433853229E-01 	 0.000000E+00 	  2.53248029E+00 	  +6.08851776812E+02 	  +7.34322099004E+02 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  4.492666534E-01 	 0.000000E+00 	  1.05007902E+00 	  +5.14818537742E+02 	  +6.19234884816E+02 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  4.213246345E-01 	 0.000000E+00 	  4.35409492E-01 	  +4.34133193530E+02 	  +5.21278487676E+02 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.002171174E-01 	 0.000000E+00 	  1.80540151E-01 	  +3.65457922546E+02 	  +4.38502928424E+02 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.640779800E-01 	 0.000000E+00 	  7.48599806E-02 	  +3.07425633401E+02 	  +3.68741221458E+02 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.160984628E-01 	 0.000000E+00 	  3.10402792E-02 	  +2.58517095827E+02 	  +3.10023934493E+02 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  5.479023441E-01 	 0.000000E+00 	  1.28706811E-02 	  +2.17351580236E+02 	  +2.60758229218E+02 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.435635603E-01 	 0.000000E+00 	  5.33675712E-03 	  +1.82812379543E+02 	  +2.19207720397E+02 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.238061779E-01 	 0.000000E+00 	  2.21285699E-03 	  +1.53682148787E+02 	  +1.84274227273E+02 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.541116747E-01 	 0.000000E+00 	  9.17548979E-04 	  +1.29190975400E+02 	  +1.54906227761E+02 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.877295779E-01 	 0.000000E+00 	  3.80456637E-04 	  +1.08601658280E+02 	  +1.30217979136E+02 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.289462312E-01 	 0.000000E+00 	  1.57754252E-04 	  +9.12932209145E+01 	  +1.09464156737E+02 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  5.893444551E-01 	 0.000000E+00 	  6.54119330E-05 	  +7.67431310906E+01 	  +9.20179139438E+01 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.345357694E-01 	 0.000000E+00 	  2.71226983E-05 	  +6.45119191795E+01 	  +7.73521815368E+01 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.723386140E-01 	 0.000000E+00 	  1.12462777E-05 	  +5.42300674921E+01 	  +6.50238408207E+01 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  4.614562313E-01 	 0.000000E+00 	  4.66320718E-06 	  +4.55869143733E+01 	  +5.46603749736E+01 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  4.696450908E-01 	 0.000000E+00 	  1.93357321E-06 	  +3.83212957291E+01 	  +4.59508691351E+01 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.686504517E-01 	 0.000000E+00 	  8.01745496E-07 	  +3.22152353691E+01 	  +3.86272393498E+01 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  4.422418956E-01 	 0.000000E+00 	  3.32439360E-07 	  +2.70807849935E+01 	  +3.46723819020E+01 
25   	  4.31800000000E-01 	  +2.261111100000E+01 	 0.000000E+00 	  4.318000000E-01 	  5.699235927E-01 	 0.000000E+00 	  1.37844152E-07 	  +2.43081135309E+01 	  +2.91463117767E+01 
26   	  5.08000000000E-02 	  +2.438888900000E+01 	 0.000000E+00 	  5.080000000E-02 	  6.291336216E-01 	 0.000000E+00 	  5.71563196E-08 	  +2.04338962832E+01 	  +2.45009843610E+01 
27   	  0.00000000000E+00 	  +2.533333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.619275397E-01 	 0.000000E+00 	  2.36995536E-08 	  +1.71771501349E+01 	  +2.05960273141E+01 
28   	  0.00000000000E+00 	  +2.511111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.521674950E-01 	 0.000000E+00 	  9.82688954E-09 	  +1.44394628454E+01 	  +1.73134407358E+01 
29   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.465321232E-01 	 0.000000E+00 	  4.07466570E-09 	  +1.21381070446E+01 	  +1.45540314836E+01 
30   	  1.29540000000E+00 	  +2.494444400000E+01 	 0.000000E+00 	  1.295400000E+00 	  6.429160709E-01 	 0.000000E+00 	  1.68953772E-09 	  +1.02035404039E+01 	  +1.22594885486E+01 
31   	  1.11760000000E+00 	  +2.416666700000E+01 	 0.000000E+00 	  1.117600000E+00 	  6.137619907E-01 	 0.000000E+00 	  7.00557524E-10 	  +8.59488224120E+00 	  +1.03237318554E+01 
32   	  0.00000000000E+00 	  +2.288888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.692727813E-01 	 0.000000E+00 	  2.90482324E-10 	  +7.23776193721E+00 	  +8.67833960224E+00 
33   	  0.00000000000E+00 	  +2.200000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.395548936E-01 	 0.000000E+00 	  1.20446898E-10 	  +6.08421033511E+00 	  +7.29518930797E+00 
34   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.127802369E-01 	 0.000000E+00 	  4.99426439E-11 	  +5.11451132572E+00 	  +6.13248495423E+00 
35   	  0.00000000000E+00 	  +2.366666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.903144739E-01 	 0.000000E+00 	  2.07084426E-11 	  +4.29936255649E+00 	  +5.15509195525E+00 
36   	  0.00000000000E+00 	  +2.600000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.713058544E-01 	 0.000000E+00 	  8.58664182E-12 	  +3.61413187201E+00 	  +4.33347546148E+00 
37   	  0.00000000000E+00 	  +2.277777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.580287118E-01 	 0.000000E+00 	  3.56040381E-12 	  +3.03811297991E+00 	  +3.64280787582E+00 
38   	  0.00000000000E+00 	  +2.288888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.599868188E-01 	 0.000000E+00 	  1.47630186E-12 	  +2.55389974842E+00 	  +3.06221861370E+00 
39   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.848953205E-01 	 0.000000E+00 	  6.12140445E-13 	  +2.14686022808E+00 	  +2.57416343594E+00 
40   	  0.00000000000E+00 	  +1.972222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.634894437E-01 	 0.000000E+00 	  2.53820669E-13 	  +1.80469450367E+00 	  +2.16389429718E+00 
41   	  2.54000000000E-02 	  +2.488888900000E+01 	 0.000000E+00 	  2.540000000E-02 	  6.217426384E-01 	 0.000000E+00 	  1.05245344E-13 	  +1.51706301556E+00 	  +1.81901368966E+00 
42   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.237568351E-01 	 0.000000E+00 	  4.36394031E-14 	  +1.27527411896E+00 	  +1.52910001540E+00 
43   	  1.27000000000E-01 	  +1.961111100000E+01 	 0.000000E+00 	  1.270000000E-01 	  4.563343984E-01 	 0.000000E+00 	  1.80948385E-14 	  +1.07202143999E+00 	  +1.28539266659E+00 
44   	  2.28600000000E-01 	  +1.933333300000E+01 	 0.000000E+00 	  2.286000000E-01 	  4.475634116E-01 	 0.000000E+00 	  7.50292526E-15 	  +9.01163091695E-01 	  +1.08052729755E+00 
45   	  0.00000000000E+00 	  +2.038888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.746129699E-01 	 0.000000E+00 	  3.11104669E-15 	  +7.57536078606E-01 	  +9.08313289073E-01 
46   	  0.00000000000E+00 	  +2.383333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.767685052E-01 	 0.000000E+00 	  1.28997840E-15 	  +6.36800281412E-01 	  +7.63546680386E-01 
47   	  0.00000000000E+00 	  +2.588888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.454275491E-01 	 0.000000E+00 	  5.34882449E-16 	  +5.35307307281E-01 	  +6.41852915885E-01 
48   	  0.00000000000E+00 	  +2.750000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  7.034818498E-01 	 0.000000E+00 	  2.21786066E-16 	  +4.49990242769E-01 	  +5.39554654892E-01 
49   	  0.00000000000E+00 	  +2.866666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  7.475382966E-01 	 0.000000E+00 	  9.19623723E-17 	  +3.78270977873E-01 	  +4.53560649817E-01 
50   	  0.00000000000E+00 	  +2.755555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  7.010140284E-01 	 0.000000E+00 	  3.81316919E-17 	  +3.17982300728E-01 	  +3.81272334874E-01 
51   	  7.11200000000E-01 	  +2.494444400000E+01 	 0.000000E+00 	  7.112000000E-01 	  6.041656703E-01 	 0.000000E+00 	  1.58110963E-17 	  +2.67302408831E-01 	  +3.20505302651E-01 
52   	  0.00000000000E+00 	  +2.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.427691187E-01 	 0.000000E+00 	  6.55598412E-18 	  +2.24699857832E-01 	  +2.69423295716E-01 
53   	  1.01600000000E-01 	  +2.611111100000E+01 	 0.000000E+00 	  1.016000000E-01 	  6.405857067E-01 	 0.000000E+00 	  2.71840276E-18 	  +1.88887284371E-01 	  +2.26482718614E-01 
54   	  7.62000000000E-01 	  +2.477777800000E+01 	 0.000000E+00 	  7.620000000E-01 	  5.924475603E-01 	 0.000000E+00 	  1.12717075E-18 	  +1.58782504543E-01 	  +1.90385993515E-01 
55   	  0.00000000000E+00 	  +2.316666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.388821473E-01 	 0.000000E+00 	  4.67375153E-19 	  +1.33475812482E-01 	  +1.60042350023E-01 
56   	  1.95580000000E+00 	  +2.211111100000E+01 	 0.000000E+00 	  1.955800000E+00 	  5.055003948E-01 	 0.000000E+00 	  1.93794537E-19 	  +1.12202490879E-01 	  +1.43100978863E-01 
