Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.336514E+00 	  1.514314000E+00 	  3.121451631E-01 	 0.000000E+00 	  5.34430678E+00 	  +5.65766200000E+00 	  +2.05513092927E+01 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.225696915E-01 	 0.000000E+00 	  5.13262024E+00 	  +3.14633594918E+00 	  +1.17405289111E+01 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  3.621322204E-01 	 0.000000E+00 	  4.92931853E+00 	  +1.79743527040E+00 	  +7.07093559212E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.645848429E-01 	 0.000000E+00 	  4.73406956E+00 	  +1.08253632560E+00 	  +4.46747312960E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.437743861E-01 	 0.000000E+00 	  4.54655434E+00 	  +6.83955027366E-01 	  +3.04688893696E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.376375082E-01 	 0.000000E+00 	  4.36646655E+00 	  +4.66468391819E-01 	  +2.26053028189E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  3.618352031E-01 	 0.000000E+00 	  4.19351199E+00 	  +3.46079541154E-01 	  +1.85477220754E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.393309598E-01 	 0.000000E+00 	  4.02740811E+00 	  +2.83959352225E-01 	  +1.57353929752E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.223311610E-01 	 0.000000E+00 	  3.86788356E+00 	  +2.40903544817E-01 	  +1.40000181731E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.737641084E-01 	 0.000000E+00 	  3.71467774E+00 	  +2.14335543493E-01 	  +1.28502118425E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.156609237E-01 	 0.000000E+00 	  3.56754036E+00 	  +1.96732397430E-01 	  +1.20225909553E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  4.412754752E-01 	 0.000000E+00 	  3.42623105E+00 	  +1.84061801544E-01 	  +1.19475584619E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.377810589E-01 	 0.000000E+00 	  3.29051896E+00 	  +1.82913079445E-01 	  +1.11399729382E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.218686460E-01 	 0.000000E+00 	  3.16018239E+00 	  +1.70549218199E-01 	  +1.05197575939E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.462764126E-01 	 0.000000E+00 	  3.03500842E+00 	  +1.61053931032E-01 	  +1.00072794786E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.733519606E-01 	 0.000000E+00 	  2.91479256E+00 	  +1.53208064405E-01 	  +9.55961891327E-01 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.065474715E-01 	 0.000000E+00 	  2.79933841E+00 	  +1.46354532546E-01 	  +9.15351926405E-01 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  4.746525677E-01 	 0.000000E+00 	  2.68845737E+00 	  +1.40137284257E-01 	  +8.77626007392E-01 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.110492339E-01 	 0.000000E+00 	  2.58196830E+00 	  +1.34361573643E-01 	  +8.42077131575E-01 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.609562207E-01 	 0.000000E+00 	  2.47969724E+00 	  +1.28919160980E-01 	  +8.08301779142E-01 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.716525763E-01 	 0.000000E+00 	  2.38147710E+00 	  +1.23748268750E-01 	  +7.76059867984E-01 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  3.782478079E-01 	 0.000000E+00 	  2.28714743E+00 	  +1.18812141192E-01 	  +7.46527607334E-01 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.774467348E-01 	 0.000000E+00 	  2.19655414E+00 	  +1.14290851963E-01 	  +7.16328797756E-01 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  3.561775283E-01 	 0.000000E+00 	  2.10954922E+00 	  +1.09667516347E-01 	  +6.93638173208E+00 
25   	  4.31800000000E-01 	  +2.261111100000E+01 	 0.000000E+00 	  4.318000000E-01 	  4.590111849E-01 	 0.000000E+00 	  2.02599055E+00 	  +1.06193658468E+00 	  +4.00495238611E+00 
26   	  5.08000000000E-02 	  +2.438888900000E+01 	 0.000000E+00 	  5.080000000E-02 	  5.066983940E-01 	 0.000000E+00 	  1.94574161E+00 	  +6.13144665760E-01 	  +2.42428621722E+00 
27   	  0.00000000000E+00 	  +2.533333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.331103121E-01 	 0.000000E+00 	  1.86867131E+00 	  +3.71150021039E-01 	  +1.56709600332E+00 
28   	  0.00000000000E+00 	  +2.511111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.252496624E-01 	 0.000000E+00 	  1.79465374E+00 	  +2.39917098266E-01 	  +1.09759806698E+00 
29   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.207109861E-01 	 0.000000E+00 	  1.72356799E+00 	  +1.68038552032E-01 	  +8.36041386255E-01 
30   	  1.29540000000E+00 	  +2.494444400000E+01 	 0.000000E+00 	  1.295400000E+00 	  5.177986511E-01 	 0.000000E+00 	  1.65529793E+00 	  +1.27995108784E-01 	  +7.95297277096E-01 
31   	  1.11760000000E+00 	  +2.416666700000E+01 	 0.000000E+00 	  1.117600000E+00 	  4.943182248E-01 	 0.000000E+00 	  1.58973203E+00 	  +1.21757323467E-01 	  +7.52647753254E-01 
32   	  0.00000000000E+00 	  +2.288888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.584870275E-01 	 0.000000E+00 	  1.52676317E+00 	  +1.15227825605E-01 	  +6.23022418019E-01 
33   	  0.00000000000E+00 	  +2.200000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.345525158E-01 	 0.000000E+00 	  1.46628849E+00 	  +9.53826251673E-02 	  +5.44918076852E-01 
34   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.935275294E-01 	 0.000000E+00 	  1.40820920E+00 	  +8.34251146797E-02 	  +4.94736581080E-01 
35   	  0.00000000000E+00 	  +2.366666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.754338119E-01 	 0.000000E+00 	  1.35243042E+00 	  +7.57424973885E-02 	  +4.59832962501E-01 
36   	  0.00000000000E+00 	  +2.600000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.406635199E-01 	 0.000000E+00 	  1.29886101E+00 	  +7.03988714263E-02 	  +4.33425659929E-01 
37   	  0.00000000000E+00 	  +2.277777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.494311580E-01 	 0.000000E+00 	  1.24741348E+00 	  +6.63560027107E-02 	  +4.11872115060E-01 
